Date,ret_instant_simplebps,ret_throttled_advanced
2019-02-07,-0.0038872377175168072,-0.006147135542409255
2019-02-08,0.0008939633983866528,0.0014716147850792165
2019-02-11,-0.00018717561378905835,-0.0002511590542550455
2019-02-12,0.006617984730529954,0.010592730659866509
2019-02-13,0.0011874418801845542,0.0019392669973802828
2019-02-14,-0.0009132425637383196,-0.0014081325173257802
2019-02-15,0.0061114023081435005,0.009785501492363189
2019-02-19,0.00214036327312576,0.0034577285718981987
2019-02-20,0.0014287289363578005,0.0023237531952362963
2019-02-21,-0.003120538709315474,-0.004925415690385163
2019-02-22,0.0030524351401823475,0.004911097227049895
2019-02-25,0.00012050659831639197,0.00023912652407872127
2019-02-26,-0.0005300386906456682,-0.0007975046514724929
2019-02-27,-0.001140584285411311,-0.0017703970978067466
2019-02-28,-0.0026561393206813357,-0.0034481352587831873
2019-03-01,0.0022064214402272293,0.0028211525186541547
2019-03-04,-0.0012761090147967182,-0.0015979569580420868
2019-03-05,-0.0008291819275327195,-0.001030834932196945
2019-03-06,-0.003344440830613743,-0.0042225383784410386
2019-03-07,-0.004392380248625121,-0.005552306796246813
2019-03-08,-0.0007222482350460266,-0.0008951428829962393
2019-03-11,0.00813615884823544,0.010345611848578119
2019-03-12,0.0028908461768197146,0.00368964394424899
2019-03-13,0.004251961297222013,0.00541681239406603
2019-03-14,-0.002235790702595439,-0.0028157319340068
2019-03-15,0.003028164851173175,0.0038638926013676465
2019-03-18,0.0023809039254392827,0.003042559686193999
2019-03-19,-0.0007690862968848384,-0.0009545774021239564
2019-03-20,-0.0003019567601835893,-0.0003618197538733191
2019-03-21,0.006507382961267679,0.008278798923186469
2019-03-22,-0.01055135467872555,-0.01336765331576475
2019-03-25,0.0004539255709632028,0.0005973468107777469
2019-03-26,0.004542965753959426,0.005786078526591581
2019-03-27,-0.0027776883402721064,-0.0035033655432410377
2019-03-28,0.0013585905886711446,0.0017453091343294152
2019-03-29,0.004533653339562577,0.004902839394873669
2019-04-01,0.006464477555998916,0.007007791976732204
2019-04-02,-5.9025674690335384e-05,-5.733695867366373e-05
2019-04-03,0.00023741607258469542,0.00026371740311191436
2019-04-04,0.003275929626515777,0.0035545090638731867
2019-04-05,0.0041615062257116635,0.004513612268737563
2019-04-08,0.00027867419461696,0.00030840105566524653
2019-04-09,-0.003538494645467233,-0.0038256951606953386
2019-04-10,0.0020420952933046964,0.00221823339406781
2019-04-11,-0.0007438965741116473,-0.0007990705084871604
2019-04-12,0.004499806118364456,0.0048800001244500854
2019-04-15,-0.0009256825215805579,-0.0009959495644322395
2019-04-16,-0.0005982738051587678,-0.0006413571446395257
2019-04-17,-0.0018848024812071211,-0.0020347022008077986
2019-04-18,0.001243332201095058,0.001353151545291241
2019-04-22,0.00041641616468432636,0.00045757930298558015
2019-04-23,0.005248666033641561,0.005691035494387482
2019-04-24,-0.0010020230934810427,-0.001078628450976235
2019-04-25,-0.001668654425841909,-0.0018006080605445893
2019-04-26,0.0041305480146610835,0.00448008369598345
2019-04-29,-0.00024165438840264932,-0.00025512875306026576
2019-04-30,0.0028602505513998897,0.0024007693969732686
2019-05-01,-0.009862274332581715,-0.008345285214677816
2019-05-02,-0.003754129882985517,-0.0031843016168063604
2019-05-03,0.009812028644040013,0.008278217356321615
2019-05-06,-0.004292236383929836,-0.003638966506970382
2019-05-07,-0.01351580137152796,-0.011432277226405368
2019-05-08,-0.002483612660735389,-0.0021107974456206916
2019-05-09,-0.002460339709403346,-0.0020911333199455573
2019-05-10,0.006570739396922528,0.005539539386543682
2019-05-13,-0.019153674130166897,-0.016195911923378756
2019-05-14,0.006701661736131691,0.005650160222515909
2019-05-15,0.005313245646666343,0.004477039199612596
2019-05-16,0.007559365229912999,0.0063748637228620755
2019-05-17,-0.006139243469322542,-0.0051995670054563485
2019-05-20,-0.005932595079860375,-0.005024962596974931
2019-05-21,0.008212488952503934,0.006926710662221116
2019-05-22,-0.0030350927166956413,-0.002576762117355371
2019-05-23,-0.009641470314949078,-0.008158720223828346
2019-05-24,0.0016127084902889518,0.0013503267053394503
2019-05-28,-0.008959986644057654,-0.007582910978203778
2019-05-29,-0.006376178755704125,-0.005399761866082666
2019-05-30,0.002701735478019965,0.002270483467789736
2019-05-31,-0.008292467080721738,-0.007913254134396162
2019-06-03,0.004002053375252479,0.0038204893356566937
2019-06-04,0.01670306262959697,0.01595648753494671
2019-06-05,0.005865389476416338,0.005600933953525272
2019-06-06,0.007327322436910006,0.006997832059867889
2019-06-07,0.008273514198798045,0.007901931985196928
2019-06-10,0.0007047433175623735,0.0006698618444642013
2019-06-11,-0.0004268466734238046,-0.00041138877254840985
2019-06-12,-0.00038684455561965576,-0.00037316616992548186
2019-06-13,0.0052741879428019525,0.005036032330065114
2019-06-14,-0.0005960093949634521,-0.0005730262017385289
2019-06-17,-0.00016643251719605876,-0.00016255927657992856
2019-06-18,0.00813153193663201,0.00776626587839611
2019-06-19,0.002174449655047073,0.0020741875250472907
2019-06-20,0.011345627936871694,0.010837381133107981
2019-06-21,-0.0007512303212620418,-0.0007213420437577341
2019-06-24,0.0006219275886484452,0.0005907302166663129
2019-06-25,-0.006179529820717552,-0.005908160794249147
2019-06-26,-0.003627126930711343,-0.0034693028848761273
2019-06-27,0.0032278044032136017,0.003080683235031115
2019-06-28,0.005748102985031257,0.005241378178968308
2019-07-01,0.0035486749592792055,0.0033088419715146217
2019-07-02,0.004436347935192328,0.004137834982569728
2019-07-03,0.0071389047450298,0.00666173823086904
2019-07-05,-0.003649394853064043,-0.00341339665626501
2019-07-08,-0.004360789226182475,-0.0040777640296352086
2019-07-09,2.1176329547343815e-06,-3.268813208667502e-06
2019-07-10,0.004371918830961279,0.00407766498915392
2019-07-11,0.0004666803412318772,0.0004305837978415034
2019-07-12,0.004962053368123447,0.004628788454849647
2019-07-15,0.00020305645254381266,0.00018438686811660473
2019-07-16,-0.003578322575115439,-0.0033470226386955884
2019-07-17,-0.003719881718451808,-0.0034792239601969914
2019-07-18,0.004150732012636395,0.0038710998108682773
2019-07-19,-0.00582311226107979,-0.00544341963561753
2019-07-22,0.0010272034885122406,0.0009540533460183433
2019-07-23,0.005077522161662176,0.004736624139201877
2019-07-24,0.003872977087442002,0.0036117059822621655
2019-07-25,-0.005223909312044047,-0.004883827228917008
2019-07-26,0.005510042011853828,0.0051405520976740195
2019-07-29,-0.0009299628112390206,-0.0008737337197052523
2019-07-30,-0.00023741421340777195,-0.00022696631436936208
2019-07-31,-0.011368947963419047,-0.009387963573416333
2019-08-01,-0.004248188097700091,-0.0034734210492578113
2019-08-02,-0.006549606240199986,-0.005347125438102532
2019-08-05,-0.02483345307587504,-0.02023295753802506
2019-08-06,0.013035503752150932,0.010598132779429835
2019-08-07,0.003404871577896776,0.0027573334744204364
2019-08-08,0.019452953960645582,0.015822913274028478
2019-08-09,-0.007305929321969575,-0.005962887455237283
2019-08-12,-0.00884459081076062,-0.0072155919209118706
2019-08-13,0.011744203125704598,0.009546817676620113
2019-08-14,-0.02635357804054195,-0.021470570453857432
2019-08-15,0.004643756114835013,0.0037659739084493177
2019-08-16,0.012672184429565343,0.010302335593899157
2019-08-19,0.009353235227584309,0.007600206167149479
2019-08-20,-0.005534065100379185,-0.004520320497446387
2019-08-21,0.006434170196202964,0.005223643273332529
2019-08-22,-0.0016174584216865225,-0.001331606987404468
2019-08-23,-0.021551614557133652,-0.017561041851566674
2019-08-26,0.009504658044330249,0.007723487369756105
2019-08-27,-0.00037721689613759283,-0.00032186175826316786
2019-08-28,0.007263472618086035,0.005898821572689285
2019-08-29,0.011278322047405488,0.009167519623403
2019-08-30,-0.00018011869784807116,1.784777089775761e-05
2019-09-03,-0.0020639342759641863,-0.0025158589667040876
2019-09-04,0.007578289238597687,0.009322084851957435
2019-09-05,0.003917196876701115,0.004827291132478746
2019-09-06,0.0006600941689359739,0.000828483304812862
2019-09-09,-0.0004812860202705561,-0.0005728111720424701
2019-09-10,-0.00021908213360579293,-0.00025089840216273144
2019-09-11,0.004727005614097059,0.005821508941542883
2019-09-12,0.001409198218360488,0.0017481727973896358
2019-09-13,-0.0015703228673028553,-0.0019098427179458557
2019-09-16,0.00019810814124184201,0.00026129414635886006
2019-09-17,0.0019040528314832337,0.0023557153522480237
2019-09-18,-8.744067360356255e-05,-8.927964219937714e-05
2019-09-19,0.000359796544928103,0.00045980211872398674
2019-09-20,-0.000847792861285334,-0.001022778691104404
2019-09-23,0.00026954308877556244,0.00034899620951017664
2019-09-24,-0.003473387865664099,-0.004246272328796381
2019-09-25,0.0009640548628000238,0.0012016617124290946
2019-09-26,-0.001402380168142666,-0.0017036562263746703
2019-09-27,-0.002973044393545025,-0.0036319909958616547
2019-09-30,0.0019285499234788957,0.0019268719098347992
2019-10-01,-0.01100353400876317,-0.010482516001654845
2019-10-02,-0.014686659558624915,-0.013989978327492788
2019-10-03,0.007254482388326895,0.006904701401164533
2019-10-04,0.011546783589719615,0.010992285316298521
2019-10-07,-0.005630420803742196,-0.005365668399275162
2019-10-08,-0.012377995825905751,-0.01179142414954878
2019-10-09,0.007107824520383192,0.006765038242894086
2019-10-10,0.003592818021741232,0.003417676687563724
2019-10-11,0.007411943740800791,0.007054652781887462
2019-10-14,-0.0011189229519083317,-0.0010693422126752837
2019-10-15,0.005308125483066853,0.005051174165827579
2019-10-16,-0.0006791233653794852,-0.000650518455573944
2019-10-17,0.00246059164446634,0.0023394507870752833
2019-10-18,-0.003163321813976653,-0.003016235385502304
2019-10-21,0.0041505666171253305,0.003948823985996759
2019-10-22,-6.757826928860432e-05,-6.814043015739891e-05
2019-10-23,0.0035002070703265475,0.0033294827287508855
2019-10-24,0.0006832837216948508,0.0006469099013136521
2019-10-25,0.002610320138647577,0.0024820381209403612
2019-10-28,0.0005157866750631247,0.0004874014694677834
2019-10-29,0.00038125806527666405,0.00035928907574526243
2019-10-30,0.0032589577640225772,0.0030997395821922573
2019-10-31,-0.0007927470294528738,-0.0008522781623805431
2019-11-01,0.008605347639096317,0.007756376013783601
2019-11-04,0.00260495441569387,0.0023425495258079377
2019-11-05,-0.0030743128307261173,-0.0027815425638645893
2019-11-06,0.00027895597783378205,0.00024392840465139814
2019-11-07,-0.0008768498165520425,-0.0007988919225560223
2019-11-08,3.5598216311365786e-05,2.4360011992383138e-05
2019-11-11,-0.002759386179576567,-0.0024974014780581944
2019-11-12,0.0021635332998103268,0.0019442794057428726
2019-11-13,0.0010845282944589702,0.0009707522282494751
2019-11-14,0.0030896194829126413,0.00277983629702685
2019-11-15,0.005101831831863966,0.004595345399279857
2019-11-18,0.00014381104756477464,0.00012199452865933365
2019-11-19,-0.001209389340214566,-0.0010989241395249851
2019-11-20,-0.0011024843613172386,-0.0010024696264784804
2019-11-21,-0.0012490435398179204,-0.0011347019541080071
2019-11-22,0.0016339499064972002,0.0014664652866400421
2019-11-25,0.004992689361408716,0.004496872120027222
2019-11-26,0.0027176213910656026,0.002444202772999914
2019-11-27,0.0028430173749163625,0.002557340708062122
2019-11-29,-0.004199338290839009,-0.0031673866849808523
2019-12-02,-0.010130458191946108,-0.00734352062078855
2019-12-03,-0.00432391234093034,-0.0031469967454511444
2019-12-04,0.0065314515195101005,0.0046984237135716716
2019-12-05,0.0009762704358141201,0.0006835669213059658
2019-12-06,0.008123061788784398,0.005848716963055506
2019-12-09,-0.0029326833983768195,-0.0021415236770752294
2019-12-10,-0.0009307183858324419,-0.0006946576420360067
2019-12-11,0.004939961149093283,0.003548217117742346
2019-12-12,0.007387959701121064,0.005317441822749862
2019-12-13,0.0011813911752402134,0.0008318123846872422
2019-12-16,0.0070100233317752355,0.0050442985396324715
2019-12-17,0.0005282054340836038,0.000359740066974612
2019-12-18,-0.00039978323416578064,-0.00031093862949514115
2019-12-19,0.004386086381783119,0.0031479191187938926
2019-12-20,0.006199185697336482,0.0044582875824729605
2019-12-23,0.000910258590634522,0.0006358586466347519
2019-12-24,0.001671207485336864,0.0011858138672537987
2019-12-26,0.005843045846095321,0.004200897142951814
2019-12-27,-0.0006292107045508316,-0.00047675112488096573
2019-12-30,-0.005740820607313707,-0.004171028850183522
2019-12-31,0.002450817983019469,0.0013187313231374691
2020-01-02,0.008843437600145035,0.005644892307945163
2020-01-03,-0.004846777307077942,-0.0031378093421196166
2020-01-06,0.004527344168753342,0.002875983188650196
2020-01-07,-0.003362991439229761,-0.0021859142346865334
2020-01-08,0.0016394893277345678,0.001023333858508453
2020-01-09,0.007453092961121436,0.004752942675447519
2020-01-10,-0.0024487642931335348,-0.0015994088862338204
2020-01-13,0.006638306163912646,0.004230231425347192
2020-01-14,-1.7463197313273527e-05,-3.9653083218717475e-05
2020-01-15,0.005353801220710354,0.0034061812726920264
2020-01-16,0.008432634227106007,0.005381349077492402
2020-01-17,0.00264250143879401,0.0016667975427921092
2020-01-21,-0.0035158245830995854,-0.0022839614833197086
2020-01-22,-0.0006072654878806268,-0.00041802972563686314
2020-01-23,0.0022320641982208167,0.0014034891977837082
2020-01-24,-0.009573250375437162,-0.00616998985190576
2020-01-27,-0.01665998900089333,-0.010716354641733377
2020-01-28,0.00866185063547219,0.005528398582677122
2020-01-29,0.0008374871866922856,0.0005088243657632927
2020-01-30,0.003409290251772555,0.002158716582678384
2020-01-31,-0.017989532494290642,-0.013545960193671842
2020-02-03,0.0056609613429088115,0.004195602436964202
2020-02-04,0.010055911834795962,0.007468634178815992
2020-02-05,0.014054141420493809,0.010446217741897459
2020-02-06,0.0025341342975128377,0.0018669745742036373
2020-02-07,-0.004588544068214963,-0.0034374656967532833
2020-02-10,0.005784932533317422,0.004287926944835577
2020-02-11,0.002674457057543011,0.0019714765130834535
2020-02-12,0.006408394183770853,0.004752234739776212
2020-02-13,0.0005350629125907455,0.0003782151196533054
2020-02-14,0.0018835711201991147,0.0013824835808788267
2020-02-18,-0.00017885592537433034,-0.0001534584502945297
2020-02-19,0.004616971398629835,0.003418116494379229
2020-02-20,-0.0015142114287986503,-0.0011479317572026032
2020-02-21,-0.006624225752563647,-0.004953489775176654
2020-02-24,-0.031995029525922106,-0.023847774527594654
2020-02-25,-0.03678831592775401,-0.02741745718271049
2020-02-26,-0.007968312398997635,-0.0059544653870062594
2020-02-27,-0.047228688614154954,-0.035192669045149415
2020-02-28,-0.007893237372517648,-0.01164587992603943
2020-03-02,0.024106274362838728,0.037690927014049316
2020-03-03,-0.010695034426666411,-0.016657671101533315
2020-03-04,0.0216433619542224,0.03384463957987853
2020-03-05,-0.015012065138546523,-0.023399502813430145
2020-03-06,-0.007860745692029908,-0.012231411723933834
2020-03-09,-0.04368287904535499,-0.0681742137903258
2020-03-10,0.019580273244708377,0.03062274985646714
2020-03-11,-0.028668599225404677,-0.04472667436400802
2020-03-12,-0.05483236168648815,-0.08558616674085238
2020-03-13,0.042299139371639274,0.06610240759700145
2020-03-16,-0.058592220864977076,-0.09145787336829114
2020-03-17,0.028765196249451532,0.04496668422188655
2020-03-18,-0.03594204157571657,-0.05608548266644658
2020-03-19,0.003480744620586812,0.005480396264680168
2020-03-20,-0.017298262185198456,-0.026969816943081155
2020-03-23,-0.014451557823537745,-0.02252416829688913
2020-03-24,0.05587452945438828,0.08730285796891642
2020-03-25,0.00903145837047742,0.014148849301090614
2020-03-26,0.032886466258068875,0.05140279985129914
2020-03-27,-0.015705739431708107,-0.024482801881582403
2020-03-30,0.015596415905942124,0.02440122920148201
2020-03-31,-0.008117937838798606,-0.017244327386479803
2020-04-01,-0.015567664319286858,-0.034493539984035725
2020-04-02,0.011108782808316012,0.02386138049742548
2020-04-03,-0.005617453609509706,-0.012318939508414456
2020-04-06,0.026778312588986507,0.0568827875177187
2020-04-07,0.00018935100845292362,0.0013463097663789746
2020-04-08,0.013425701157724915,0.029916341275735097
2020-04-09,0.008721220571987248,0.01802699708662597
2020-04-13,-0.004768159206416439,-0.010465635441345864
2020-04-14,0.010157712462385978,0.02100225302803981
2020-04-15,-0.00872808407615819,-0.020104477411305725
2020-04-16,0.00031239455083329116,-0.000403198473299593
2020-04-17,0.011538570085662876,0.026998651231667753
2020-04-20,-0.007014558338207751,-0.01568655879612239
2020-04-21,-0.009830217785797362,-0.021238729999745874
2020-04-22,0.008576768164555364,0.018470214054987676
2020-04-23,0.0014895739583207068,0.003037972134598663
2020-04-24,0.004524809090407708,0.009719435884358285
2020-04-27,0.004667485208144736,0.011336970643388998
2020-04-28,0.0013896039344673916,0.0031514915357109996
2020-04-29,0.009097391836812308,0.02030341119790195
2020-04-30,-0.007448856142093533,-0.016490957047481162
2020-05-01,-0.009329591859320637,-0.020455822426579468
2020-05-04,0.0014856029603694328,0.003495170781128529
2020-05-05,0.0020206826994830073,0.004368069174683196
2020-05-06,-0.006589487698611615,-0.01321218136054063
2020-05-07,0.006661798380508015,0.013513111819939519
2020-05-08,0.00684474582096421,0.015372987328971811
2020-05-11,-0.0025315446023984694,-0.005153222521680683
2020-05-12,-0.006073617911484384,-0.013274637080984603
2020-05-13,-0.006522930194678527,-0.014505520703311322
2020-05-14,0.005398827699344541,0.011109339694177146
2020-05-15,0.0013377662409040014,0.002632019099804207
2020-05-18,0.012621146680852562,0.02838120744930511
2020-05-19,-0.0041114616225244975,-0.009155236759210192
2020-05-20,0.006833571661731427,0.014639268747683041
2020-05-21,-0.003457898743684954,-0.007010528398159069
2020-05-22,0.001193893362648663,0.002168812019645669
2020-05-26,0.0047226185205806,0.011298909150376627
2020-05-27,0.0061635896469335325,0.013313476665825634
2020-05-28,-0.0004588639031489717,-0.0011775092265979051
2020-05-29,0.001675889546551576,0.001976393479862228
2020-06-01,0.0022508193454727782,0.00498837997924781
2020-06-02,0.0031435716882009445,0.007045023096707992
2020-06-03,0.004238188189280917,0.009984204503201902
2020-06-04,-0.0011416147276745972,-0.001946153887351111
2020-06-05,0.008734523901839222,0.019386629760103243
2020-06-08,0.007015061100816289,0.014678394552879032
2020-06-09,-0.0039784737327304195,-0.008960370577887846
2020-06-10,-0.0028745636135173746,-0.006996255875170553
2020-06-11,-0.022233130670925225,-0.04722365508008883
2020-06-12,0.004129859297068822,0.009193739148793472
2020-06-15,0.0034402243727981213,0.007266911229275877
2020-06-16,0.005749113086257488,0.012593183724814706
2020-06-17,-0.0022126211201128495,-0.004952543143178694
2020-06-18,0.0009498939098939015,0.001886955734063531
2020-06-19,-0.0022997919843479155,-0.0050851996605146945
2020-06-22,0.0017562687229430913,0.003671079294741414
2020-06-23,0.0008099335918112755,0.0017914940402486506
2020-06-24,-0.00979805919483874,-0.020891611525887165
2020-06-25,0.0034261874544059077,0.00735598590755619
2020-06-26,-0.008224228991484879,-0.017590178043542924
2020-06-29,0.006350023670176528,0.013403536312171251
2020-06-30,0.004628422711113601,0.008781513052127073
2020-07-01,0.0011102355337479762,0.0022426951142507055
2020-07-02,0.0024132574986330184,0.005067259114864003
2020-07-06,0.004389119817193739,0.009149962024860882
