Date,ret_instant_simplebps,ret_throttled_advanced
2019-02-06,-0.003333419678251226,-0.003333419678251226
2019-02-07,-0.00614731250732195,-0.006147312507321951
2019-02-08,0.0014716641015015469,0.0014716641015015469
2019-02-11,-0.00025113095980869624,-0.00025113095980869624
2019-02-12,0.010592660756064125,0.010592660756064125
2019-02-13,0.0019393660045219489,0.0019393660045219489
2019-02-14,-0.0014082023585207685,-0.0014082023585207685
2019-02-15,0.009785637522779686,0.009785637522779686
2019-02-19,0.0034575294842816373,0.0034575294842816373
2019-02-20,0.0023238596390737524,0.0023238596390737524
2019-02-21,-0.004925396318986125,-0.004925396318986125
2019-02-22,0.004911012216468011,0.004911012216468011
2019-02-25,0.00023911126863570404,0.00023911126863570404
2019-02-26,-0.0007973325932281019,-0.0007973325932281022
2019-02-27,-0.0017704771295499653,-0.0017704771295499653
2019-02-28,-0.003145559521095242,-0.003145559521095242
2019-03-01,0.0028211977943165514,0.0028211977943165514
2019-03-04,-0.0015979013129259838,-0.0015979013129259838
2019-03-05,-0.0010309359118429026,-0.0010309359118429026
2019-03-06,-0.0042225021457357815,-0.0042225021457357815
2019-03-07,-0.005552290956408737,-0.005552290956408737
2019-03-08,-0.0008950778034033658,-0.0008950778034033658
2019-03-11,0.010345569751305418,0.010345569751305418
2019-03-12,0.003689721008461399,0.003689721008461399
2019-03-13,0.005416705089679849,0.005416705089679849
2019-03-14,-0.00281574439838321,-0.00281574439838321
2019-03-15,0.0038639758194494713,0.0038639758194494713
2019-03-18,0.003042458172872284,0.003042458172872284
2019-03-19,-0.0009545165584768272,-0.0009545165584768272
2019-03-20,-0.000361892939046376,-0.000361892939046376
2019-03-21,0.00827877680931556,0.00827877680931556
2019-03-22,-0.01336751825416899,-0.01336751825416899
2019-03-25,0.0005972527338890679,0.0005972527338890678
2019-03-26,0.005786171352148563,0.005786171352148563
2019-03-27,-0.003503414050957659,-0.003503414050957659
2019-03-28,0.001745361182092813,0.001745361182092813
2019-03-29,0.005063113488089938,0.005063113488089938
2019-03-31,-7.936507936507937e-05,
2019-04-01,0.0070078612812408915,0.0070078612812408915
2019-04-02,-5.74070810507785e-05,-5.74070810507785e-05
2019-04-03,0.00026372809437039265,0.00026372809437039265
2019-04-04,0.0035545449850366948,0.0035545449850366948
2019-04-05,0.004513618452885655,0.004513618452885655
2019-04-08,0.00030844496454827844,0.00030844496454827844
2019-04-09,-0.0038258372488574584,-0.0038258372488574584
2019-04-10,0.0022182494871287777,0.0022182494871287777
2019-04-11,-0.0007990142727291709,-0.0007990142727291709
2019-04-12,0.004880033881881375,0.004880033881881375
2019-04-15,-0.0009960253467375668,-0.0009960253467375668
2019-04-16,-0.0006414017525424618,-0.0006414017525424614
2019-04-17,-0.002034621628138823,-0.0020346216281388234
2019-04-18,0.0013531070247555271,0.0013531070247555271
2019-04-22,0.0004575428358298165,0.0004575428358298167
2019-04-23,0.005691056965899913,0.005691056965899913
2019-04-24,-0.0010785497420936693,-0.0010785497420936698
2019-04-25,-0.0018006429340759762,-0.0018006429340759762
2019-04-26,0.004480112693064257,0.004480112693064257
2019-04-29,-0.0002551624231638933,-0.0002551624231638931
2019-04-30,0.002624284954237265,0.0026242849542372645
2019-05-01,-0.008345301313690693,-0.008345301313690693
2019-05-02,-0.0031843506569074784,-0.0031843506569074784
2019-05-03,0.008278285106328826,0.008278285106328826
2019-05-06,-0.0036390642554794284,-0.0036390642554794284
2019-05-07,-0.011432225527308226,-0.011432225527308226
2019-05-08,-0.002110768753056163,-0.002110768753056163
2019-05-09,-0.002091172256313857,-0.002091172256313857
2019-05-10,0.005539564793258682,0.005539564793258682
2019-05-13,-0.016195848662156117,-0.016195848662156117
2019-05-14,0.0056501130254332085,0.0056501130254332085
2019-05-15,0.004477014386058356,0.004477014386058356
2019-05-16,0.00637484443106635,0.00637484443106635
2019-05-17,-0.005199570755509381,-0.005199570755509381
2019-05-20,-0.0050249772878889175,-0.0050249772878889175
2019-05-21,0.006926727204371297,0.006926727204371297
2019-05-22,-0.002576693639574116,-0.002576693639574116
2019-05-23,-0.008158752594728782,-0.008158752594728782
2019-05-24,0.0013503335662190148,0.0013503335662190148
2019-05-28,-0.00758287950133021,-0.00758287950133021
2019-05-29,-0.005399746984812417,-0.005399746984812417
2019-05-30,0.0022704656315861694,0.002270465631586169
2019-05-31,-0.007796220795859439,-0.007796220795859439
2019-06-03,0.003820410912281671,0.003820410912281671
2019-06-04,0.015956436522140304,0.015956436522140304
2019-06-05,0.005600982076997735,0.005600982076997735
2019-06-06,0.006997796134658787,0.006997796134658787
2019-06-07,0.007902043041764372,0.007902043041764372
2019-06-10,0.0006698556138620144,0.0006698556138620144
2019-06-11,-0.000411430077117144,-0.000411430077117144
2019-06-12,-0.00037319373512163193,-0.00037319373512163193
2019-06-13,0.0050361694649290745,0.0050361694649290745
2019-06-14,-0.0005731356986684239,-0.0005731356986684241
2019-06-17,-0.0001625684193951104,-0.0001625684193951104
2019-06-18,0.007766304953052599,0.007766304953052599
2019-06-19,0.002074188155488279,0.002074188155488279
2019-06-20,0.010837363100305529,0.010837363100305529
2019-06-21,-0.0007213507845700882,-0.000721350784570088
2019-06-24,0.0005907310495435466,0.0005907310495435466
2019-06-25,-0.005908163941877412,-0.005908163941877412
2019-06-26,-0.0034692944885006483,-0.0034692944885006483
2019-06-27,0.003080780900454932,0.003080780900454932
2019-06-28,0.005385349384528637,0.005385349384528637
2019-06-30,-7.936507936507937e-05,
2019-07-01,0.003308943298102152,0.003308943298102152
2019-07-02,0.004137761974944989,0.004137761974944989
2019-07-03,0.006661752597581076,0.006661752597581075
2019-07-05,-0.0034134008549282563,-0.0034134008549282563
2019-07-08,-0.004077845569489622,-0.004077845569489622
2019-07-09,-3.18235938211826e-06,-3.18235938211826e-06
2019-07-10,0.004077720837699023,0.004077720837699023
2019-07-11,0.0004305721062722288,0.000430572106272229
2019-07-12,0.004628749084944746,0.004628749084944746
2019-07-15,0.00018440691146306515,0.00018440691146306515
2019-07-16,-0.0033470167750217425,-0.0033470167750217425
2019-07-17,-0.0034792791891671256,-0.0034792791891671256
2019-07-18,0.003871117774964669,0.003871117774964669
2019-07-19,-0.005443393098607422,-0.005443393098607422
2019-07-22,0.000954032629292356,0.000954032629292356
2019-07-23,0.004736571127534614,0.004736571127534614
2019-07-24,0.003611755445047536,0.003611755445047536
2019-07-25,-0.0048838478823845285,-0.0048838478823845285
2019-07-26,0.005140585302027291,0.005140585302027291
2019-07-29,-0.0008736818415738106,-0.0008736818415738106
2019-07-30,-0.00022700148618321148,-0.0002270014861832117
2019-07-31,-0.009142567422542925,-0.009142567422542925
2019-08-01,-0.0034734710883655684,-0.003473471088365569
2019-08-02,-0.0053470971495221935,-0.0053470971495221935
2019-08-05,-0.020232949449445883,-0.020232949449445883
2019-08-06,0.01059815156375903,0.01059815156375903
2019-08-07,0.0027573377494458564,0.0027573377494458564
2019-08-08,0.015822837398851798,0.015822837398851798
2019-08-09,-0.005962791242498512,-0.005962791242498512
2019-08-12,-0.007215570718003821,-0.007215570718003822
2019-08-13,0.00954671947086667,0.00954671947086667
2019-08-14,-0.021470573518101718,-0.021470573518101718
2019-08-15,0.003765910906310418,0.003765910906310418
2019-08-16,0.010302327613739764,0.010302327613739764
2019-08-19,0.0076003041456147785,0.0076003041456147785
2019-08-20,-0.004520367437781952,-0.004520367437781952
2019-08-21,0.005223738007904965,0.005223738007904965
2019-08-22,-0.001331613930663045,-0.0013316139306630446
2019-08-23,-0.017561141539993084,-0.017561141539993084
2019-08-26,0.007723597219417006,0.007723597219417006
2019-08-27,-0.00032198866748593777,-0.00032198866748593777
2019-08-28,0.0058988829678590215,0.0058988829678590215
2019-08-29,0.009167550862021432,0.009167550862021432
2019-08-30,0.0003049315958998333,0.0003049315958998333
2019-08-31,-7.936507936507937e-05,
2019-09-03,-0.002515901048895411,-0.002515901048895411
2019-09-04,0.00932212713894817,0.00932212713894817
2019-09-05,0.004827299381498927,0.004827299381498927
2019-09-06,0.0008284533355057063,0.000828453335505706
2019-09-09,-0.0005727681611902651,-0.0005727681611902647
2019-09-10,-0.00025088333107313443,-0.000250883331073134
2019-09-11,0.005821421810270859,0.005821421810270859
2019-09-12,0.0017481913811777752,0.0017481913811777752
2019-09-13,-0.001909836750164875,-0.001909836750164875
2019-09-16,0.0002613651900481843,0.00026136519004818384
2019-09-17,0.0023555768234453083,0.0023555768234453083
2019-09-18,-8.92563944784194e-05,-8.92563944784194e-05
2019-09-19,0.00045984652433558144,0.00045984652433558144
2019-09-20,-0.001022835605750636,-0.001022835605750636
2019-09-23,0.00034898358841822086,0.00034898358841822086
2019-09-24,-0.004246225835031347,-0.004246225835031348
2019-09-25,0.0012017150847126994,0.0012017150847126999
2019-09-26,-0.0017036636530481713,-0.0017036636530481713
2019-09-27,-0.00363202672367382,-0.00363202672367382
2019-09-30,0.002057159816192492,0.0020571598161924914
2019-10-01,-0.010482554171019785,-0.010482554171019787
2019-10-02,-0.013989893757419856,-0.013989893757419856
2019-10-03,0.006904592464072062,0.006904592464072062
2019-10-04,0.010992323199401294,0.010992323199401294
2019-10-07,-0.005365716752236402,-0.005365716752236402
2019-10-08,-0.011791417198189248,-0.011791417198189248
2019-10-09,0.006765057167716491,0.006765057167716491
2019-10-10,0.003417638540504678,0.003417638540504678
2019-10-11,0.007054636571883839,0.007054636571883839
2019-10-14,-0.0010693798506837505,-0.0010693798506837505
2019-10-15,0.00505126429493489,0.00505126429493489
2019-10-16,-0.000650471983122423,-0.000650471983122423
2019-10-17,0.0023394065422018555,0.0023394065422018555
2019-10-18,-0.0030162407721461425,-0.0030162407721461425
2019-10-21,0.003948827523663492,0.003948827523663492
2019-10-22,-6.815905764065097e-05,-6.815905764065097e-05
2019-10-23,0.0033294815795347167,0.0033294815795347167
2019-10-24,0.0006469932451706586,0.0006469932451706586
2019-10-25,0.0024820655304142957,0.0024820655304142957
2019-10-28,0.0004872950738673338,0.0004872950738673338
2019-10-29,0.0003593266844553898,0.0003593266844553898
2019-10-30,0.0030997790643805395,0.0030997790643805395
2019-10-31,-0.0006705443637420629,-0.0006705443637420629
2019-11-01,0.007756377608862942,0.007756377608862942
2019-11-04,0.0023425956692496217,0.0023425956692496217
2019-11-05,-0.0027814901600050923,-0.002781490160005092
2019-11-06,0.00024382913019200815,0.00024382913019200815
2019-11-07,-0.0007987330904782928,-0.0007987330904782928
2019-11-08,2.4331546448620885e-05,2.4331546448620885e-05
2019-11-11,-0.0024975146805198785,-0.0024975146805198785
2019-11-12,0.0019442001783837605,0.0019442001783837605
2019-11-13,0.0009708843181373083,0.000970884318137308
2019-11-14,0.002779852319486953,0.002779852319486953
2019-11-15,0.004595241907653072,0.004595241907653072
2019-11-18,0.00012202980481987278,0.00012202980481987273
2019-11-19,-0.0010988218712630151,-0.0010988218712630151
2019-11-20,-0.0010025427413090128,-0.0010025427413090132
2019-11-21,-0.0011347642772221206,-0.0011347642772221206
2019-11-22,0.0014665786602479245,0.0014665786602479245
2019-11-25,0.004496832494572791,0.004496832494572791
2019-11-26,0.0024442282718105117,0.0024442282718105117
2019-11-27,0.002557373038327605,0.002557373038327605
2019-11-29,-0.002858005776746644,-0.002858005776746644
2019-11-30,-7.936507936507937e-05,
2019-12-02,-0.007343540642991453,-0.007343540642991452
2019-12-03,-0.0031470708349693433,-0.0031470708349693437
2019-12-04,0.004698436744694865,0.004698436744694865
2019-12-05,0.0006835848414652519,0.0006835848414652521
2019-12-06,0.005848744563328532,0.005848744563328532
2019-12-09,-0.002141581293882062,-0.002141581293882062
2019-12-10,-0.0006946168592194504,-0.0006946168592194504
2019-12-11,0.0035482426759497624,0.0035482426759497624
2019-12-12,0.005317405042071309,0.005317405042071309
2019-12-13,0.0008318173860439395,0.0008318173860439395
2019-12-16,0.005044258725201164,0.005044258725201164
2019-12-17,0.0003597500740880685,0.0003597500740880685
2019-12-18,-0.00031091534681104157,-0.00031091534681104157
2019-12-19,0.0031479170676508702,0.0031479170676508702
2019-12-20,0.004458205719884378,0.004458205719884378
2019-12-23,0.0006359739461246196,0.0006359739461246196
2019-12-24,0.0011858092409422123,0.0011858092409422123
2019-12-26,0.004200777642191643,0.004200777642191643
2019-12-27,-0.00047668926246650326,-0.00047668926246650326
2019-12-30,-0.004171047902237867,-0.004171047902237867
2019-12-31,0.001656288648810819,0.0016562886488108194
2020-01-02,0.005644808645517973,0.005644808645517973
2020-01-03,-0.0031377804880043684,-0.0031377804880043684
2020-01-06,0.0028759762966288297,0.0028759762966288297
2020-01-07,-0.002185956953772782,-0.0021859569537727814
2020-01-08,0.0010233453421091597,0.0010233453421091597
2020-01-09,0.004753056610220337,0.004753056610220337
2020-01-10,-0.001599542810982658,-0.001599542810982658
2020-01-13,0.004230334511342941,0.004230334511342941
2020-01-14,-3.9651301048520995e-05,-3.9651301048521104e-05
2020-01-15,0.0034061208772408944,0.0034061208772408944
2020-01-16,0.005381349229177482,0.005381349229177482
2020-01-17,0.0016667248916182415,0.001666724891618242
2020-01-21,-0.0022838538634100715,-0.0022838538634100724
2020-01-22,-0.00041799222537964903,-0.00041799222537964903
2020-01-23,0.0014034179776347714,0.0014034179776347714
2020-01-24,-0.006169932184898153,-0.006169932184898153
2020-01-27,-0.010716420444448411,-0.010716420444448411
2020-01-28,0.005528455377252573,0.005528455377252574
2020-01-29,0.0005088980573279791,0.0005088980573279789
2020-01-30,0.002158624036928469,0.002158624036928469
2020-01-31,-0.013256708706608387,-0.013256708706608387
2020-02-03,0.004195652265927708,0.004195652265927708
2020-02-04,0.007468561729867179,0.007468561729867179
2020-02-05,0.010446274708607137,0.010446274708607137
2020-02-06,0.0018669552384106272,0.0018669552384106272
2020-02-07,-0.0034374773779848877,-0.0034374773779848877
2020-02-10,0.004288004037188171,0.004288004037188171
2020-02-11,0.001971303758603829,0.001971303758603829
2020-02-12,0.004752272281062189,0.004752272281062189
2020-02-13,0.0003782751168028663,0.0003782751168028663
2020-02-14,0.0013823938813829844,0.0013823938813829844
2020-02-18,-0.00015324900106694243,-0.00015324900106694243
2020-02-19,0.0034180389742143793,0.0034180389742143793
2020-02-20,-0.0011479634759612614,-0.0011479634759612618
2020-02-21,-0.004953513329752769,-0.004953513329752769
2020-02-24,-0.023847768751231055,-0.023847768751231055
2020-02-25,-0.02741747758144259,-0.02741747758144259
2020-02-26,-0.005954521466526459,-0.005954521466526459
2020-02-27,-0.03519250656673087,-0.03519250656673087
2020-02-28,-0.011185192597474946,-0.011185192597474946
2020-02-29,-7.936507936507937e-05,
2020-03-02,0.03769088104772042,0.03769088104772042
2020-03-03,-0.016657594172028577,-0.016657594172028577
2020-03-04,0.03384457555197611,0.03384457555197611
2020-03-05,-0.023399467739050463,-0.023399467739050463
2020-03-06,-0.012231477601720097,-0.012231477601720097
2020-03-09,-0.06817421525092482,-0.06817421525092482
2020-03-10,0.030622715182870245,0.030622715182870245
2020-03-11,-0.04472652122714758,-0.04472652122714758
2020-03-12,-0.08558620221486636,-0.08558620221486636
2020-03-13,0.06610234205311108,0.06610234205311108
2020-03-16,-0.09145791834559985,-0.09145791834559985
2020-03-17,0.044966809069371345,0.044966809069371345
2020-03-18,-0.056085578671519934,-0.056085578671519934
2020-03-19,0.005480560065853529,0.005480560065853529
2020-03-20,-0.026969917976437555,-0.026969917976437555
2020-03-23,-0.022524145257475255,-0.022524145257475255
2020-03-24,0.08730272866054152,0.08730272866054152
2020-03-25,0.014148903704575302,0.014148903704575302
2020-03-26,0.05140282169266064,0.05140282169266064
2020-03-27,-0.024482834104706985,-0.024482834104706985
2020-03-30,0.02440128336141698,0.024401283361416986
2020-03-31,-0.015972580267703186,-0.016458315103599918
2020-04-01,-0.03105593776358635,-0.03369547547278258
2020-04-02,0.022296925843807432,0.022306944173162875
2020-04-03,-0.011155604829926008,-0.011922668598345322
2020-04-06,0.05363602516363153,0.053953455501165606
2020-04-07,0.000457978211672644,0.00034448799796747974
2020-04-08,0.026930686651921453,0.027070368459568745
2020-04-09,0.017521898535175003,0.017435558063265192
2020-04-13,-0.009456954879045182,-0.009708645205143519
2020-04-14,0.020394830218209575,0.02040121371894712
2020-04-15,-0.017376846104984012,-0.017584358458537147
2020-04-16,0.0007041818045430086,0.0006184559933453141
2020-04-17,0.023156617275577638,0.02345126797093013
2020-04-20,-0.013949837559957356,-0.014075451722133443
2020-04-21,-0.019581063120837836,-0.019693529789044803
2020-04-22,0.01723287629723197,0.017318422067265436
2020-04-23,0.003058444554515146,0.0030622535632445626
2020-04-24,0.009129016629794335,0.009178849316363456
2020-04-27,0.009414292417876528,0.00957019237377294
2020-04-28,0.0028586301656764847,0.0029030172113890646
2020-04-29,0.018274040031042008,0.018440572743017344
2020-04-30,-0.014818287194693566,-0.014853148011256754
2020-05-01,-0.018579795016102914,-0.01876391744440506
2020-05-04,0.003050583509001579,0.003083978335550776
2020-05-05,0.004120702403076413,0.00413852924175109
2020-05-06,-0.013099557541899698,-0.013112378495806733
2020-05-07,0.013402929621904806,0.013442665113077078
2020-05-08,0.013768936993486972,0.013900172499242216
2020-05-11,-0.004983727454051768,-0.0050169718405254455
2020-05-12,-0.012067820293112897,-0.012184253785643495
2020-05-13,-0.012966515837584512,-0.01311452824610212
2020-05-14,0.010876969650147563,0.010922616187250765
2020-05-15,0.0027550134524901328,0.002726958715465077
2020-05-18,0.025321498938740767,0.025623624106613813
2020-05-19,-0.008143551908477773,-0.00822207847256361
2020-05-20,0.013746466866176914,0.01382791050020589
2020-05-21,-0.006836333944652009,-0.006835211506523125
2020-05-22,0.0024671678054804867,0.002435524656464167
2020-05-26,0.009524503284290532,0.009713192844382483
2020-05-27,0.012406584937413812,0.012492999672713714
2020-05-28,-0.0008383668557438962,-0.0008836158407634217
2020-05-29,0.003431140055627601,0.0033961100233959748
2020-05-31,-0.0002151525059073677,
2020-06-01,0.004580988514060093,0.0046175725013653844
2020-06-02,0.006366558791788401,0.0064542742821109165
2020-06-03,0.008555657287952,0.00874934766086632
2020-06-04,-0.0022038313802103617,-0.002170703795982941
2020-06-05,0.01754840372956723,0.017769404243645183
2020-06-08,0.014109603324526068,0.014162885402745514
2020-06-09,-0.00787763116528198,-0.00799668670285991
2020-06-10,-0.005669782641289723,-0.005820816392898306
2020-06-11,-0.044386937151936035,-0.04471885712994802
2020-06-12,0.00833907472899003,0.008451902299240279
2020-06-15,0.006959843307025827,0.00699089853108067
2020-06-16,0.011577542184155448,0.011683086496635785
2020-06-17,-0.004345827386537425,-0.0044171845887362735
2020-06-18,0.0019791748840694992,0.001966437667869273
2020-06-19,-0.004520273494687032,-0.004592780776656379
2020-06-22,0.0035919208771758677,0.0036148297213598963
2020-06-23,0.0016991818567115248,0.001707823644402722
2020-06-24,-0.0195167107211171,-0.019668628303365118
2020-06-25,0.0069316955661588905,0.006986266142768557
2020-06-26,-0.016368984643260313,-0.016486557073419658
