Date,EqualWeight,RiskParity_erc,RiskParity_erc_VT
2018-10-08,0.0002011296789744708,0.0002259245480027119,0.0005312141753705032
2018-10-09,-0.002521951337562179,-0.0024630518297015153,-0.0048467385800379514
2018-10-10,-0.023729857781184634,-0.023606095090668244,-0.031898983412332285
2018-10-11,-0.01446504107175977,-0.014415764257610097,-0.017320218304228703
2018-10-12,0.008067575557819569,0.008004682697725776,0.009439123649099525
2018-10-15,-0.0023089417041275546,-0.002274826609051972,-0.0026986499000325893
2018-10-16,0.01525844826083602,0.015202581985013237,0.016356442542062703
2018-10-17,-0.0014700635013221,-0.0014593414581937263,-0.0015859363088154077
2018-10-18,-0.009879480440045156,-0.00981809191927182,-0.010417077264058636
2018-10-19,5.659917914333662e-05,0.0001147804550178527,0.00013001545461368373
2018-10-22,-0.0049183847956976185,-0.004929543378188086,-0.005335710570663574
2018-10-23,-0.005393151222510229,-0.0053499093224419186,-0.005807216272376154
2018-10-24,-0.0206665246025521,-0.020449516489112578,-0.01909941815309836
2018-10-25,0.01147932750845563,0.011361900465254548,0.010303583035610216
2018-10-26,-0.013032252114957578,-0.01299844403818542,-0.011376579576263108
2018-10-29,-0.00409755248721174,-0.004014524836004888,-0.003558859000231677
2018-10-30,0.013464240119774795,0.013385584279712816,0.011374995936319713
2018-10-31,0.005599896671831665,0.005505272550390536,0.004703712493491469
2018-11-01,0.010401310276926373,0.010338468096500178,0.0087061427310197
2018-11-02,-0.0052710590860011565,-0.005277138671735339,-0.004498482772309555
2018-11-05,0.0060923364980774875,0.0061193099139242105,0.005215600404250488
2018-11-06,0.005576929034603928,0.005551944779506196,0.0047625956007168145
2018-11-07,0.01542857555341207,0.01536802039129349,0.012540665371976241
2018-11-08,-0.0032012200682932203,-0.003173005183236733,-0.0026405721811888724
2018-11-09,-0.007250431793796837,-0.007178160798666595,-0.005968354956378137
2018-11-12,-0.013865513368676903,-0.013780442780512988,-0.011064881445728548
2018-11-13,-0.002039221125514627,-0.002015724723906312,-0.0016552366854339865
2018-11-14,-0.004282177738453771,-0.004293897146545859,-0.003547624206982861
2018-11-15,0.007172749355027954,0.007106922822693147,0.005845433938222579
2018-11-16,0.004381324910235423,0.004407126111506701,0.0036580226058451452
2018-11-19,-0.010945441758971065,-0.01084612721992285,-0.008907839387103824
2018-11-20,-0.015141698908775121,-0.015076101883682691,-0.011869436742232689
2018-11-21,0.002762002299356365,0.002689979147315614,0.0021284141077081813
2018-11-23,-0.00617323382401003,-0.006116527678232234,-0.004923929535862599
2018-11-26,0.011220824645308868,0.011160044498635257,0.008795368438495724
2018-11-27,0.0011033305552812767,0.0011314956892015853,0.0008916788348157242
2018-11-28,0.015895810570707027,0.015801520925232494,0.012083033765287826
2018-11-29,0.000453751983160331,0.00045063798429166287,0.00033300576702995863
2018-11-30,0.006130711077696913,0.006149365332786349,0.004798126202588228
2018-12-03,0.00998998445962189,0.009959537353362918,0.007714163403997299
2018-12-04,-0.022030334084408087,-0.021878574568344213,-0.015565154096764526
2018-12-06,-0.002698198763237673,-0.0026788392948503426,-0.0019529403579273442
2018-12-07,-0.01538974010649329,-0.01529413288356449,-0.010713258734044818
2018-12-10,0.0002774837898255773,0.00027152859437761813,0.0001697993529990557
2018-12-11,-0.0002437773134239747,-0.000229426087445114,-0.00018762569866894417
2018-12-12,0.0042218754391099645,0.004170895161685755,0.0030241861828921713
2018-12-13,-0.0013423666362332555,-0.0013136221083072564,-0.0009947417052314847
2018-12-14,-0.013257223221522622,-0.01320630577901146,-0.00961028011689825
2018-12-17,-0.015933588912569213,-0.01590715583131065,-0.01117474338892284
2018-12-18,-0.0013755686188590337,-0.0013904289577719511,-0.0010128144294489815
2018-12-19,-0.011335216306459592,-0.01125210168731641,-0.007961222701048255
2018-12-20,-0.012325931119196389,-0.012261392849234613,-0.008559881954925795
2018-12-21,-0.014656209744209357,-0.014587723423779949,-0.009940255668900035
2018-12-24,-0.022049229207722697,-0.022008041364331897,-0.014015986315844211
2018-12-26,0.03709380092615456,0.03689218518437964,0.019754204638903296
2018-12-27,0.008431625082611346,0.008414394050110418,0.004511483981632335
2018-12-28,-0.0005205524142809525,-0.00048509653154793253,-0.0003021662159979762
2018-12-31,0.006675128804544136,0.0066594607840161765,0.0036596156070688897
2019-01-02,0.0022201901018689845,0.0021622933618889698,0.0011835079098439054
2019-01-03,-0.015565700765861883,-0.015442499230283771,-0.00861681314126443
2019-01-04,0.02585595153582921,0.025708281789805207,0.01339877487567547
2019-01-07,0.005494459175395685,0.005435472177396142,0.0028392947221641137
2019-01-08,0.007672949721660602,0.007641392032946025,0.004044243139292289
2019-01-09,0.0033645062623889497,0.00332262451365718,0.001764217705244393
2019-01-10,0.0030776816995314663,0.003065405046338354,0.0016500556247021274
2019-01-11,-0.00060368796375457,-0.0005850814377603169,-0.0003619176353447179
2019-01-14,-0.0052536764532622295,-0.005273528952240029,-0.00301782954369551
2019-01-15,0.006455027893234791,0.006453515453389732,0.0036549061494484465
2019-01-16,0.0015800093813411816,0.0015907196950733378,0.0008901911293570596
2019-01-17,0.0068268151497959196,0.006790682345795367,0.0039468637292384414
2019-01-18,0.010007576399005399,0.009945160930460547,0.005807554072766086
2019-01-22,-0.010422454830426165,-0.010337151674889251,-0.0061113360599098126
2019-01-23,0.0005711828470057631,0.000609570266638674,0.0003322101454082036
2019-01-24,0.0010869519617350996,0.0010842750663077423,0.0006267871062222419
2019-01-25,0.006905635704024709,0.006817888428210247,0.004143228580737944
2019-01-28,-0.005190198607025605,-0.005161256704927073,-0.0032279882918119854
2019-01-29,0.001209212132578119,0.0012221923225137015,0.0007397369479887612
2019-01-30,0.011957257412230337,0.01190394900674815,0.0074114965155291064
2019-01-31,0.008616481615630719,0.00863783223932798,0.005391381499299732
2019-02-01,-9.640152178489088e-05,-0.0001244424520267486,-0.00010810743224203244
2019-02-04,0.0037619039836357367,0.0037315726966430725,0.0023835528225646676
2019-02-05,0.00421185388398872,0.0041881150702359074,0.0027141124622708924
2019-02-06,-0.0033650437564987016,-0.0033334290991250196,-0.0022395675405622703
2019-02-07,-0.0062306336132912,-0.006147292018186841,-0.0041452710135448856
2019-02-08,0.001461545135020751,0.001471739655175823,0.0009761432174517454
2019-02-11,-0.00024778828493076494,-0.0002511876158616249,-0.0001981584986309304
2019-02-12,0.01065108385641174,0.010592692382980632,0.00725649989818708
2019-02-13,0.0019663304115599667,0.00193925685663009,0.0013293160703110206
2019-02-14,-0.00140747631196095,-0.0014081962096848008,-0.001021189423865305
2019-02-15,0.009810494125832335,0.009785666329135514,0.006887384511068578
2019-02-19,0.0034467140753373163,0.003457585902747764,0.002452009253292126
2019-02-20,0.0023433044083832227,0.0023237718072244545,0.0016659685157463938
2019-02-21,-0.004947370005843964,-0.00492533253193804,-0.0036373080777592323
2019-02-22,0.004925585268047221,0.004911009287715766,0.0036230821939470526
2019-02-25,0.0002705073904757731,0.00023911240060551993,0.00016069435099893493
2019-02-26,-0.0008120354637902192,-0.0007974346792847103,-0.0006292211429119187
2019-02-27,-0.0017546530422918802,-0.0017704168195751485,-0.001394098584141721
2019-02-28,-0.003174685815313893,-0.0031455074118756973,-0.0024957521830982197
2019-03-01,0.00286435576067174,0.0028211706996175093,0.0022381691954064657
2019-03-04,-0.0016091308104984993,-0.001597870487653362,-0.0013113311013687933
2019-03-05,-0.0010371496155510253,-0.0010309120902200193,-0.0008635195149118036
2019-03-06,-0.004243683347629712,-0.00422246959987821,-0.0035319418797843415
2019-03-07,-0.005596012261119425,-0.0055523709832425655,-0.00467448032424521
2019-03-08,-0.0009258876317204979,-0.0008951089470492343,-0.0007750869641001561
2019-03-11,0.010396380733451048,0.0103456015076266,0.008677052299378655
2019-03-12,0.003677010626785333,0.003689610923410598,0.0031240071082038333
2019-03-13,0.005436839037019467,0.005416906133234266,0.004625292224472942
2019-03-14,-0.0028149564525523107,-0.002815815676399691,-0.0024538820212523104
2019-03-15,0.0038475282535337177,0.003863907396763469,0.0033806790790811806
2019-03-18,0.003060404484612836,0.003042618796599507,0.0026954178677316737
2019-03-19,-0.0009325393854331883,-0.0009546829901072217,-0.0008695914304999284
2019-03-20,-0.0003676909224773873,-0.00036179498546731466,-0.00033841236197855587
2019-03-21,0.008308336448376887,0.008278800604962756,0.007529844289469802
2019-03-22,-0.013498986216052694,-0.01336758321092512,-0.011698683479797719
2019-03-25,0.000588530532849368,0.0005973089800820926,0.0005217059335042891
2019-03-26,0.005798856874639127,0.005786022077657586,0.005156610348760964
2019-03-27,-0.0035197138444133355,-0.0035033717737373727,-0.0031731258539473063
2019-03-28,0.001775583294559807,0.001745303067574212,0.0015938465732566187
2019-03-29,0.005076700812693863,0.005063257839200237,0.004669123079468048
2019-03-31,-7.936507936507937e-05,-7.936507936507937e-05,-7.936507936507937e-05
2019-04-01,0.007104725174559426,0.007007826038211692,0.0065575592977486045
2019-04-02,-5.113595085375748e-05,-5.737973769619264e-05,-5.844708645211346e-05
2019-04-03,0.00029942157061747104,0.0002637309367177669,0.00025228323943600126
2019-04-04,0.0035765530372064676,0.003554530303413161,0.0034717235832502106
2019-04-05,0.004515957790708104,0.004513534515722395,0.004443807149757345
2019-04-08,0.0003220696218727815,0.00030846199909415555,0.0003086625901625169
2019-04-09,-0.003861016855531032,-0.003825722135924397,-0.0038660736272221902
2019-04-10,0.0022272732913354186,0.002218207630443987,0.0022749587596290776
2019-04-11,-0.0007909396510426474,-0.0007990932956523044,-0.000828506166598544
2019-04-12,0.004917088731626086,0.004880001302308077,0.00510937582743911
2019-04-15,-0.0010147042715382528,-0.000995910500581286,-0.0010532814507982972
2019-04-16,-0.0005959002421410142,-0.0006413996614658683,-0.0006860481911089092
2019-04-17,-0.0020350587751257585,-0.002034663957332235,-0.0022198946327596754
2019-04-18,0.001352307025777301,0.001353123876576619,0.0015123298513713222
2019-04-22,0.0004768207784217954,0.00045755513098658194,0.000526686554304113
2019-04-23,0.005719533791454176,0.005691045707524072,0.006426997854061307
2019-04-24,-0.001128121766899158,-0.00107854658814663,-0.0012234180945261482
2019-04-25,-0.001819685910096007,-0.0018006015170031328,-0.0020785451072105796
2019-04-26,0.0044758112338584176,0.004480055102564128,0.00524074201850905
2019-04-29,-0.000230873301461258,-0.00025523961779531186,-0.000287862380111569
2019-04-30,0.0025695190646281537,0.0026243860419783043,0.0031636751451726776
2019-05-01,-0.00837100868755279,-0.008345327885738744,-0.009772842071653784
2019-05-02,-0.0031962567444635565,-0.003184255618242966,-0.003758950307204388
2019-05-03,0.008300461481512077,0.008278210324866943,0.009604893470924615
2019-05-06,-0.003661557930815048,-0.0036390665022210168,-0.004241451644235393
2019-05-07,-0.01150291469613683,-0.011432284035081086,-0.012692744800672067
2019-05-08,-0.002084683178352006,-0.0021107363219726276,-0.0023676500444828118
2019-05-09,-0.002112321633273038,-0.0020911921281577296,-0.0023771050483821924
2019-05-10,0.005528658931102101,0.0055395771890480614,0.006334328172979792
2019-05-13,-0.016333266793518708,-0.016195895789671812,-0.016631245680484453
2019-05-14,0.005703246845246376,0.005650198981963032,0.005816721880921187
2019-05-15,0.004499299211801928,0.004477087560896928,0.004642533822073016
2019-05-16,0.006406212703185002,0.006374730571449472,0.006595813590932959
2019-05-17,-0.005240512270322371,-0.005199568804444006,-0.0053993972981506285
2019-05-20,-0.005068563523250795,-0.005024903172347062,-0.005244992564448321
2019-05-21,0.006979359072065748,0.0069267087329050485,0.007198860717572573
2019-05-22,-0.002629297011612974,-0.002576713747836271,-0.0027080545008738664
2019-05-23,-0.008266241674781417,-0.008158768867450287,-0.008476444148132476
2019-05-24,0.0013605683426976241,0.0013504032240522937,0.001429044574023246
2019-05-28,-0.007577060366685051,-0.007582983021778026,-0.007925013437770159
2019-05-29,-0.00540304584585146,-0.005399757323298226,-0.005661507734251736
2019-05-30,0.0022593204665044622,0.00227043153755103,0.0024193193780281882
2019-05-31,-0.00787654577035077,-0.0077961822973826944,-0.008197223925286922
2019-06-03,0.0037791386398395464,0.0038204357348303186,0.00406052788561288
2019-06-04,0.016069049877661612,0.015956535533060267,0.015480313013448132
2019-06-05,0.005583869701272631,0.005600992482218936,0.005452604865549902
2019-06-06,0.00701276220340103,0.006997777051676237,0.006791774547933446
2019-06-07,0.007942358747232033,0.007901963412033136,0.007608243442043078
2019-06-10,0.0007084820943155263,0.000669896411132242,0.000653715492698305
2019-06-11,-0.00040514976243923696,-0.0004114182095582289,-0.0004094315341136636
2019-06-12,-0.0004068831560936184,-0.0003732693991827037,-0.0003761753030279262
2019-06-13,0.005057125459184526,0.00503609623173052,0.005113311298740111
2019-06-14,-0.0006080075457970609,-0.0005730360071819763,-0.0005884542086549137
2019-06-17,-0.000149808276746592,-0.0001624770611548812,-0.00016644394336430129
2019-06-18,0.007813684819919819,0.0077662079163053925,0.008051873584898506
2019-06-19,0.002053372901135782,0.0020741804679596508,0.002183729285188377
2019-06-20,0.010865911936154148,0.010837385411860549,0.01099873447655025
2019-06-21,-0.0007103583054913046,-0.0007213399987341238,-0.0007411382866052792
2019-06-24,0.0005716003363626909,0.000590749425504221,0.0006223326392990573
2019-06-25,-0.005947126898447362,-0.005908297528647143,-0.006188864789254412
2019-06-26,-0.0033992860579527013,-0.0034691730388923415,-0.003670807466539077
2019-06-27,0.003074262561136916,0.003080718806817365,0.0033068678767212887
2019-06-28,0.005411531318006357,0.005385385126529412,0.005788937684391226
2019-06-30,-7.936507936507937e-05,-7.936507936507937e-05,-7.936507936507937e-05
2019-07-01,0.003344703113610114,0.0033088928261175666,0.0036557846144371193
2019-07-02,0.0040926197186908,0.0041378492834671385,0.0046030443176266036
2019-07-03,0.006652974279986001,0.0066616737651904265,0.0073575810713693525
2019-07-05,-0.003391740524250843,-0.0034133222617684753,-0.0037959745021033837
2019-07-08,-0.00411081014131253,-0.004077832139406824,-0.004571941194048174
2019-07-09,-4.001907761427297e-06,-3.2361151777897715e-06,7.539906399551752e-06
2019-07-10,0.0040974860441832595,0.004077739262466418,0.004698573221601579
2019-07-11,0.00046469283101841636,0.0004305162879294559,0.0005159574007705342
2019-07-12,0.004671954957395084,0.004628837008855192,0.005438392778280215
2019-07-15,0.00016411783328798338,0.0001843986744729713,0.00023468574167150226
2019-07-16,-0.003339301568095515,-0.0033470719544590735,-0.0040082226225802665
2019-07-17,-0.0035503832404264212,-0.0034792231874435716,-0.004204597205669078
2019-07-18,0.003848130061934636,0.0038710199352279175,0.004745698567355318
2019-07-19,-0.005417040767629954,-0.005443324790535966,-0.00662264600376424
2019-07-22,0.0009698887997174039,0.0009540716961195973,0.001200628418275976
2019-07-23,0.0047904976825083115,0.004736662948894219,0.0058953233626921455
2019-07-24,0.0036250535560173208,0.0036116320286652026,0.0045337487710583445
2019-07-25,-0.004893077602527831,-0.0048838746785379306,-0.006092767459126154
2019-07-26,0.005149098382665157,0.0051405746090646695,0.006446286649171927
2019-07-29,-0.0008984138442908113,-0.0008737452472901262,-0.0010879371206178024
2019-07-30,-0.0002152580508032762,-0.000226853362555914,-0.00026961478988369
2019-07-31,-0.009176070594878703,-0.009142662688552143,-0.011347934432754015
2019-08-01,-0.003566089394296175,-0.0034734351276675345,-0.004336100110560754
2019-08-02,-0.005409487473822603,-0.005347039813255724,-0.006675628180824016
2019-08-05,-0.02034245428769468,-0.02023302773357684,-0.020892122721738505
2019-08-06,0.010594653856528512,0.010598106726450734,0.010608014782836786
2019-08-07,0.002759071655060154,0.002757373282736325,0.002796031642032867
2019-08-08,0.015881197277700144,0.015822937254357836,0.014801315576679958
2019-08-09,-0.005998433060429262,-0.0059628214352836495,-0.00560527690571584
2019-08-12,-0.007296950518085462,-0.0072157256140011495,-0.00676824528112877
2019-08-13,0.00960333954828742,0.00954686831208396,0.008798582519613119
2019-08-14,-0.02162220900531366,-0.021470510962180583,-0.01754934902904314
2019-08-15,0.003709824359331488,0.0037658886290278626,0.003098560293732373
2019-08-16,0.010365892163430809,0.010302322492633478,0.00838822954215635
2019-08-19,0.007666414106471441,0.0076002481806014205,0.006185448663288489
2019-08-20,-0.004557436416947171,-0.004520392770943255,-0.0037407202579299603
2019-08-21,0.005253592113504575,0.005223658451675796,0.004328496303500676
2019-08-22,-0.001340172567727988,-0.001331611302756885,-0.0011364188752626997
2019-08-23,-0.01768213672248456,-0.017561004806103123,-0.013898857120251734
2019-08-26,0.007739985089611459,0.007723597890458259,0.006092963621428315
2019-08-27,-0.0003563509018135016,-0.0003219986460481868,-0.0002743621208549552
2019-08-28,0.005925961053422919,0.005898839262563469,0.0047568450016569315
2019-08-29,0.00922770590109502,0.009167562301457358,0.007353672719566807
2019-08-30,0.00031140433252615834,0.0003049698473093391,0.00023450942661646973
2019-08-31,-7.936507936507937e-05,-7.936507936507937e-05,-7.936507936507937e-05
2019-09-03,-0.0025907668953948104,-0.0025159947385410496,-0.0021300723370872394
2019-09-04,0.009372069296686701,0.009322152347214466,0.00776263548844736
2019-09-05,0.004938273140572525,0.004827272413376603,0.0040508265235795855
2019-09-06,0.0008304120262732617,0.0008285945178162854,0.0006969603408721636
2019-09-09,-0.000528519449154989,-0.0005729014121513798,-0.0005080706480331957
2019-09-10,-0.00019687262325186525,-0.00025095840886472015,-0.000230801597885486
2019-09-11,0.005833375531262774,0.005821569757190043,0.005154347098225087
2019-09-12,0.0017625168897864745,0.0017481184026346746,0.0015656632057547367
2019-09-13,-0.0018477251141874708,-0.00190979898220667,-0.0017515696421065157
2019-09-16,0.0002400439912698841,0.00026134531235328144,0.00023686106598802
2019-09-17,0.002333064272869989,0.0023556067745503172,0.002212034164382137
2019-09-18,-0.00010812786153047363,-8.925850200595142e-05,-8.88241291031446e-05
2019-09-19,0.00044621261007130747,0.0004598587607386426,0.0004443767511350419
2019-09-20,-0.0010732360412447832,-0.0010228632315812023,-0.0010101196583833013
2019-09-23,0.00033953679518795176,0.0003490778557901737,0.00035002274429646747
2019-09-24,-0.00433442824515081,-0.004246263895673046,-0.0042925158403973014
2019-09-25,0.001261772712757207,0.001201681727625466,0.00123573025769081
2019-09-26,-0.001746169218769284,-0.001703739775146722,-0.0017716843499186587
2019-09-27,-0.003656176794142468,-0.003631965645322208,-0.0038190227678467
2019-09-30,0.00207356432240993,0.0020570735268163757,0.002200867144406338
2019-10-01,-0.010553745257496938,-0.010482479107558751,-0.010834278514014192
2019-10-02,-0.014038478853812405,-0.013989966922908641,-0.013598223072983102
2019-10-03,0.006913877834272689,0.006904685357010292,0.0066910015834036034
2019-10-04,0.010987475985568157,0.010992247498152105,0.010347944631584878
2019-10-07,-0.005353753187460501,-0.005365605355522827,-0.005087437622143983
2019-10-08,-0.011844232330029366,-0.011791392558225706,-0.010827612603846418
2019-10-09,0.006800200755437744,0.006764975895275812,0.00620232573720052
2019-10-10,0.0034783725687322423,0.0034177089806227863,0.0031680144555271766
2019-10-11,0.007146186176177319,0.007054598470122169,0.006534291205279244
2019-10-14,-0.0010813256556403716,-0.0010694252052543115,-0.0010115837321538034
2019-10-15,0.005120831590242308,0.0050513056776201205,0.004782954591396921
2019-10-16,-0.0006658428024406993,-0.0006505444765937134,-0.0006292658416552512
2019-10-17,0.002348527254312919,0.0023395069201845265,0.002281459040202388
2019-10-18,-0.003053135541421274,-0.0030162600396307017,-0.0029819690100238165
2019-10-21,0.0039766378096079665,0.003948783758807166,0.003939645732111152
2019-10-22,-9.477169430149152e-05,-6.817293569820579e-05,-6.801964671995524e-05
2019-10-23,0.003336053743616449,0.0033295292052917275,0.003414593841171738
2019-10-24,0.0006385371323996299,0.0006469274620176982,0.000676792292352831
2019-10-25,0.0025439506535267008,0.0024820668243984915,0.0026222647423337856
2019-10-28,0.0005455440052444876,0.00048730558038506124,0.0005277972903288519
2019-10-29,0.00035223084492425755,0.00035935837376947506,0.000398186309255201
2019-10-30,0.0030567390033792606,0.0030997847612457647,0.0034195288401648012
2019-10-31,-0.00072211365501802,-0.0006704983240555568,-0.0007402481135441883
2019-11-01,0.007822186137812664,0.007756331286014883,0.008555791572371484
2019-11-04,0.002435558741604641,0.0023426019939333026,0.00262460017111525
2019-11-05,-0.002742573817123804,-0.0027815330101155175,-0.0031331521511496854
2019-11-06,0.00020541943602355128,0.0002438779322341255,0.0002917649948184004
2019-11-07,-0.0007153073603391385,-0.000798761442786925,-0.0009183207055810799
2019-11-08,4.891244148682924e-05,2.4323172681559865e-05,4.348964652567191e-05
2019-11-11,-0.0024971148464915122,-0.002497486067914046,-0.002980649312383963
2019-11-12,0.0019347731619980156,0.001944300417489375,0.002381608657806554
2019-11-13,0.0009209149227033044,0.0009707833011725519,0.0012172926670215856
2019-11-14,0.0027687078683971762,0.0027798442694813314,0.0034894644205717513
2019-11-15,0.004616405328635283,0.004595280175829863,0.005768463585001981
2019-11-18,0.00010387120422762885,0.00012202020287991166,0.0001765858129567205
2019-11-19,-0.0011223688554838833,-0.0010988317120568464,-0.0013948925925485458
2019-11-20,-0.0010517212353366744,-0.0010025177401782497,-0.0012889719358819525
2019-11-21,-0.0011068948165649725,-0.001134775296347354,-0.0014833059987473
2019-11-22,0.0014689326396839578,0.0014665018929663305,0.002006319561834351
2019-11-25,0.004523861374801511,0.004496893594358867,0.006098723543875178
2019-11-26,0.0024300818599137406,0.0024442523174460964,0.0033658941027008083
2019-11-27,0.0025769312333927515,0.0025572930820926404,0.003558705766599051
2019-11-29,-0.0028754784187326296,-0.002857929442749209,-0.003951519924916718
