Date,ret_ew,ret_rp
2018-11-20,-0.015141666819094877,-0.01297938124186713
2018-11-21,0.0027620381684110547,0.001622714023948093
2018-11-23,-0.006173140359823231,-0.00468880589652315
2018-11-26,0.011220769345169445,0.008995999697363918
2018-11-27,0.0011033259854652047,0.0011033779988463065
2018-11-28,0.015895749799685988,0.013227682305189356
2018-11-29,0.00045382932748087184,0.0009499182177248729
2018-11-30,0.006130759776885484,0.005549526924636414
2018-12-03,0.009989968631318253,0.008874391699480769
2018-12-04,-0.02203046092500874,-0.015573906206362346
2018-12-06,-0.002698217064570372,-0.0020540877361462043
2018-12-07,-0.015389726561412947,-0.011382961557960999
2018-12-10,0.00027757708278448195,0.00010955311151700727
2018-12-11,-0.0002437177626392824,-8.36042095609943e-05
2018-12-12,0.004221883103801169,0.0028116973692534812
2018-12-13,-0.0013424013944981607,-0.001188261592814805
2018-12-14,-0.013257364168509537,-0.010849537945231287
2018-12-17,-0.015933433563168575,-0.01257183853427227
2018-12-18,-0.001375657709143563,-0.0010015519305053293
2018-12-19,-0.011335180297386045,-0.008294541901792244
2018-12-20,-0.012326017599031005,-0.009084709419215924
2018-12-21,-0.014656116488160151,-0.011789099509108142
2018-12-24,-0.022049263743950293,-0.01754912410750181
2018-12-26,0.03709380025475055,0.02824768919098273
2018-12-27,0.0084316208028459,0.007843934077508866
2018-12-28,-0.0005205319453684799,0.000776400891660416
2018-12-31,0.00667521027595244,0.005602166856486263
2019-01-02,0.0022200898536956387,0.0013463294562458387
2019-01-03,-0.015565772083434916,-0.009141620045740947
2019-01-04,0.025855984241547808,0.017652496641411716
2019-01-07,0.005494527356232587,0.0035463191528436397
2019-01-08,0.007672877457853414,0.005587533837890745
2019-01-09,0.003364592702831892,0.0022861408199030668
2019-01-10,0.003077660228003642,0.0015491076048538667
2019-01-11,-0.0006037062738111242,0.00020076087299917362
2019-01-14,-0.005253595463038267,-0.004737880184274423
2019-01-15,0.006454901517533831,0.004604779715264326
2019-01-16,0.0015801249672795755,0.0016945933712138824
2019-01-17,0.0068268135001625435,0.00522259718882685
2019-01-18,0.010007452295269259,0.006196899463036532
2019-01-22,-0.010422337875412916,-0.006581621297079127
2019-01-23,0.0005711338836068905,0.0008660568957076369
2019-01-24,0.0010869591014519078,0.0008537740675794418
2019-01-25,0.006905656959584234,0.0053771203202042615
2019-01-28,-0.005190227562531024,-0.0034325277965724585
2019-01-29,0.001209094138173363,0.0024836043261567786
2019-01-30,0.011957415848709931,0.009305760643955835
2019-01-31,0.008616433355833135,0.008191971447783655
2019-02-01,-9.650193675576695e-05,-0.0013006526497697738
2019-02-04,0.0037620519843458225,0.0016516476100869458
2019-02-05,0.004211829019279715,0.0036977474241438575
2019-02-06,-0.0033650960131246447,-0.003050753777767829
2019-02-07,-0.006230580396918634,-0.002958375722421533
2019-02-08,0.0014615225192052069,0.002125907827734839
2019-02-11,-0.0002477269931259762,-0.001106105143686125
2019-02-12,0.010651073915494438,0.007849255440969033
2019-02-13,0.0019662549568134693,0.0004173266939993767
2019-02-14,-0.0014074577689415241,-0.0002694618423487056
2019-02-15,0.009810497578136979,0.008358741500735302
2019-02-19,0.003446743403975242,0.004763884072885967
2019-02-20,0.0023433829400274016,0.0012660382678047698
2019-02-21,-0.004947480721021203,-0.0055966559706800804
2019-02-22,0.004925609492977866,0.004490874663777941
2019-02-25,0.0002705354831349444,-0.0006403904654210469
2019-02-26,-0.0008120101826857131,5.428642086371065e-05
2019-02-27,-0.0017547092577756104,-0.0034053367040497917
2019-02-28,-0.0031746294555245946,-0.0030213626727119583
2019-03-01,0.002864268405774655,-0.0005234637711613108
2019-03-04,-0.0016091233951326966,-0.0008007479533716091
2019-03-05,-0.0010371709054529871,-0.0005334854767823099
2019-03-06,-0.0042436854132982555,-0.0029788302373503824
2019-03-07,-0.005596024567891213,-0.003718169560243207
2019-03-08,-0.0009258515887362618,0.0009900629837309603
2019-03-11,0.010396431531104982,0.007374679160275499
2019-03-12,0.0036770082667939926,0.004193156344045684
2019-03-13,0.00543668812244687,0.004750574183222037
2019-03-14,-0.002814845945816678,-0.004025801542769683
2019-03-15,0.0038475716692213738,0.004183295881729678
2019-03-18,0.0030602673836679336,0.0021725423687730143
2019-03-19,-0.0009323911537392414,-0.0010322847412548811
2019-03-20,-0.0003677981852183362,0.0010837935282334249
2019-03-21,0.00830834932801886,0.006319373523796424
2019-03-22,-0.013498883098379795,-0.008125858370156834
2019-03-25,0.0005884274567317453,0.001417093335729949
2019-03-26,0.005798929487620034,0.004212073573250552
2019-03-27,-0.0035197330595420186,-0.0025238537096798617
2019-03-28,0.0017756652255852801,0.00011749361734010174
2019-03-29,0.0050766100062044975,0.004130028965661802
2019-03-31,-7.936507936507937e-05,
2019-04-01,0.007104751693983943,0.003160147240217446
2019-04-02,-5.1191702661483386e-05,0.0002510105742894768
2019-04-03,0.00029937380105517463,-0.0010037446090718698
2019-04-04,0.0035766418227200104,0.003238648128301258
2019-04-05,0.0045159971132090445,0.003647298638405288
2019-04-08,0.00032208854730947156,0.00016908049614378377
2019-04-09,-0.003861092090920774,-0.0020304189342598964
2019-04-10,0.0022273080835901902,0.00209604043168657
2019-04-11,-0.0007909801662977707,-0.002294747735780368
2019-04-12,0.004917133419165626,0.0030621635993280773
2019-04-15,-0.001014724838811341,-0.0005438198585962666
2019-04-16,-0.0005959453352863058,-0.00243553803520015
2019-04-17,-0.0020349729642883414,-0.001915350894615155
2019-04-18,0.001352302390522843,0.0016053279533777111
2019-04-22,0.00047678061177492564,-0.0003238988290483666
2019-04-23,0.005719485044035122,0.004244304310217598
2019-04-24,-0.0011282132560275792,0.000533433702461055
2019-04-25,-0.0018196186557515428,-0.0014690833748812995
2019-04-26,0.004475944268168708,0.004859264320137897
2019-04-29,-0.00023086833621758818,-0.0013540386163133976
2019-04-30,0.0025693946670186443,0.003374940766149334
2019-05-01,-0.008370976639805398,-0.008031842129892799
2019-05-02,-0.003196207286486759,-0.002912517294864673
2019-05-03,0.008300433329349585,0.007955346412673937
2019-05-06,-0.003661518262420109,-0.0033941123665454896
2019-05-07,-0.0115029077925088,-0.010141506394802548
2019-05-08,-0.002084653197632895,-0.0024341596093800347
2019-05-09,-0.0021123653518943077,-0.0017867713438206867
2019-05-10,0.005528655781470555,0.005768915085903882
2019-05-13,-0.016333250968401134,-0.013725160222598417
2019-05-14,0.00570317808115091,0.004778851378694961
2019-05-15,0.004499255064780197,0.0042816647517257035
2019-05-16,0.006406265429501233,0.005729196074287977
2019-05-17,-0.005240462775513703,-0.004659392234510948
2019-05-20,-0.005068617341530081,-0.0045629631543305585
2019-05-21,0.006979371225545065,0.005759831278005652
2019-05-22,-0.002629304720269345,-0.0016974668605407137
2019-05-23,-0.008266257878782641,-0.006015384800638283
2019-05-24,0.0013605790321292144,0.0009853914882942726
2019-05-28,-0.007577055576637414,-0.0075910925586342316
2019-05-29,-0.005403004762808066,-0.005250162096651982
2019-05-30,0.002259277334733937,0.0028483016520117247
2019-05-31,-0.007876501603425014,-0.005653155482587431
2019-06-03,0.003779074900547026,0.004819931653704882
2019-06-04,0.01606908160882913,0.013178640790589469
2019-06-05,0.005583863507098752,0.005600915132707675
2019-06-06,0.007012749150850046,0.0065623245733617205
2019-06-07,0.007942335248252724,0.007581911773698208
2019-06-10,0.0007085472478072207,-0.00058191801203671
2019-06-11,-0.0004051949371996138,-0.0004059490115771734
2019-06-12,-0.0004068237208151969,0.0005461930621729004
2019-06-13,0.005057073617453802,0.004791683725495197
2019-06-14,-0.0006079323818316756,-8.156454250972931e-06
2019-06-17,-0.00014992401704604753,-0.0002898656609128875
2019-06-18,0.00781376281052583,0.006583889957310735
2019-06-19,0.0020533726196858724,0.0025093912371379114
2019-06-20,0.01086593695309104,0.010820960421394589
2019-06-21,-0.0007104128157582715,-0.0008772833494396284
2019-06-24,0.0005715668796987884,0.0017285785969900123
2019-06-25,-0.005947038986530226,-0.004851734416216339
2019-06-26,-0.0033992988209333,-0.0049954333141260035
2019-06-27,0.0030741860168500253,0.003096780436172753
2019-06-28,0.0054116444324001246,0.004605226149515824
2019-06-30,-7.936507936507937e-05,
2019-07-01,0.0033446605419490474,0.001802433856082932
2019-07-02,0.004092541906095091,0.005797261130338169
2019-07-03,0.006653072684005729,0.006673105293418511
2019-07-05,-0.0033917359345039463,-0.004301402129879909
2019-07-08,-0.004110868833711906,-0.0036211931019082965
2019-07-09,-3.946226121739394e-06,-4.262788730073859e-05
2019-07-10,0.00409749526584956,0.004182294105873155
2019-07-11,0.0004646832561338829,-0.0006576663434889645
2019-07-12,0.004671858278177979,0.004178235837794748
2019-07-15,0.0001641339627191905,0.0007165331962311403
2019-07-16,-0.0033393071583582307,-0.003419119978936448
2019-07-17,-0.003550405284900528,-0.0014782596559572087
2019-07-18,0.0038482528817467996,0.0043845367178714
2019-07-19,-0.005417142429120477,-0.0061860496285703415
2019-07-22,0.0009700144335254821,0.0004975975475615649
2019-07-23,0.0047903467392659905,0.0035438124974841896
2019-07-24,0.0036251142336339564,0.0032222642018407107
2019-07-25,-0.004893072717695403,-0.0046560292408820165
2019-07-26,0.005149089615957482,0.005119184295713307
2019-07-29,-0.0008983151770934917,-0.00016554559370615516
2019-07-30,-0.00021537119390318377,-0.00013701714597402418
2019-07-31,-0.009176002327904834,-0.008707059100557938
2019-08-01,-0.003566168643859855,-0.001853104406569864
2019-08-02,-0.005409458536648169,-0.004127868719551884
2019-08-05,-0.020342444703508423,-0.018032480932691445
2019-08-06,0.010594679050677786,0.010583985307404781
2019-08-07,0.002759056581902571,0.002838965535634299
2019-08-08,0.015881189317243017,0.014669068077124656
2019-08-09,-0.005998432590138123,-0.00533155970208396
2019-08-12,-0.007296938560083272,-0.00571991726391382
2019-08-13,0.009603238798780432,0.008637276577352625
2019-08-14,-0.021622167960650446,-0.018803362366697
2019-08-15,0.003709917973795882,0.004646861274164533
2019-08-16,0.010365833478564063,0.009172083527991499
2019-08-19,0.00766636550515101,0.006284633189534772
2019-08-20,-0.004557370018749287,-0.003870294559686897
2019-08-21,0.005253618038623932,0.004643780517475347
2019-08-22,-0.0013401028972935014,-0.0013639379203256121
2019-08-23,-0.017682285331887048,-0.015378543355635441
2019-08-26,0.007740008726751326,0.007277911038613235
2019-08-27,-0.0003562904362719004,0.0002704545561979313
2019-08-28,0.005925910206476534,0.005697614984676542
2019-08-29,0.009227694106903222,0.00799919883444448
2019-08-30,0.0003114385795704792,0.00020998052174789404
2019-08-31,-7.936507936507937e-05,
2019-09-03,-0.00259079537447669,-0.0016203300439850674
2019-09-04,0.0093721027805128,0.00836446754290677
2019-09-05,0.004938331966359064,0.0029971145384429633
2019-09-06,0.0008302632416410639,0.0010583032262944372
2019-09-09,-0.0005284897101181169,-0.0016613596945686594
2019-09-10,-0.000196772063811433,-0.0012564740658714936
2019-09-11,0.005833309041746872,0.005515079986052847
2019-09-12,0.0017625864817211344,0.0014002499539993922
2019-09-13,-0.0018477823153571606,-0.002984941612738747
2019-09-16,0.0002399944509987299,0.0003688307716423878
2019-09-17,0.002333095130552102,0.002733840092647348
2019-09-18,-0.00010813771693527142,0.00019453465039131102
2019-09-19,0.00044620768520937254,0.0006891242568662263
2019-09-20,-0.0010732046465146256,-1.8016118816872612e-05
2019-09-23,0.0003394439695333074,0.000354059100920055
2019-09-24,-0.004334413629807624,-0.0029383031078363386
2019-09-25,0.001261754898090335,-4.818440747042497e-05
2019-09-26,-0.0017460440867763031,-0.001069345229518482
2019-09-27,-0.0036561910318240764,-0.0031407019442094616
2019-09-30,0.0020736367976400714,0.002064015146150429
2019-10-01,-0.010553844521872573,-0.00961553673744543
2019-10-02,-0.014038442147192921,-0.013658368064969144
2019-10-03,0.00691385140304526,0.00660636203782119
2019-10-04,0.010987503368141128,0.011147175109121018
2019-10-07,-0.005353792173742065,-0.005345490219578917
2019-10-08,-0.011844229578175281,-0.011393395219289686
2019-10-09,0.006800237115537157,0.006489155260557037
2019-10-10,0.0034783045706873166,0.0028525281838331262
2019-10-11,0.007146290763367783,0.00608078440636464
2019-10-14,-0.0010813223297246712,-0.0013608374728396044
2019-10-15,0.005120763981151602,0.004409258186208113
2019-10-16,-0.0006658033082083058,-0.00018532275595148736
2019-10-17,0.002348459577972017,0.0025264110784590835
2019-10-18,-0.0030530799264940826,-0.0024855534491803563
2019-10-21,0.003976557764457708,0.003333431551101219
2019-10-22,-9.46298769252601e-05,0.0002332941175937416
2019-10-23,0.0033359735991743303,0.003357253181915944
2019-10-24,0.000638560298174928,0.0007268559282286475
2019-10-25,0.0025439078371125743,0.0014660430072559968
2019-10-28,0.000545549471246111,-0.0002220446990719174
2019-10-29,0.0003521784349167479,0.000753155110674063
2019-10-30,0.003056809299786363,0.0038190853031674927
2019-10-31,-0.0007221511873653704,-8.970559410047774e-05
2019-11-01,0.007822147999476602,0.0064484902241214665
2019-11-04,0.0024356309242736496,0.0004948142197817293
2019-11-05,-0.0027425370283675034,-0.003520616394001077
2019-11-06,0.00020532347677445812,0.0009876450017083588
2019-11-07,-0.0007153429349863854,-0.002329315033348464
2019-11-08,4.905116992816566e-05,-0.0002888518450398264
2019-11-11,-0.002497121363737505,-0.0026091239537486687
2019-11-12,0.0019347147696848546,0.002183331790122697
2019-11-13,0.0009208649429233326,0.0019508988155507575
2019-11-14,0.0027688311297204443,0.0029378162895942225
2019-11-15,0.004616356471486845,0.004280413343390248
2019-11-18,0.0001038776028265943,0.0005019204544707833
2019-11-19,-0.0011225269926146532,-0.00085834930034526
2019-11-20,-0.0010516761790104949,-0.0006006032084203073
2019-11-21,-0.001106801225198769,-0.0016977624027950384
2019-11-22,0.0014689052407886663,0.0013615611689227229
2019-11-25,0.004523898276610805,0.003836212683496526
2019-11-26,0.0024300330100546566,0.002917666734020236
2019-11-27,0.002577033253517017,0.0022641518608478633
2019-11-29,-0.002875582913676328,-0.002400315461297964
2019-11-30,-7.936507936507937e-05,
2019-12-02,-0.007355376753494848,-0.0069382246476225855
2019-12-03,-0.0032174660184815353,-0.0020491450765122497
2019-12-04,0.00472089284105953,0.004474321979377651
2019-12-05,0.0006962113097874086,0.0006568205811800385
2019-12-06,0.005905941209674208,0.004625906587733833
2019-12-09,-0.0021520601029187698,-0.0020674985324624544
2019-12-10,-0.0007024393151835659,-0.0006955837885339304
2019-12-11,0.0035499671633234696,0.003620363581561674
2019-12-12,0.005390430209858213,0.004071388869470205
2019-12-13,0.0007853056890599597,0.0014196696303767462
2019-12-16,0.005066818077923176,0.004968133945681279
2019-12-17,0.00035754073842815786,0.00041271505753064737
2019-12-18,-0.00029589248207281105,-0.0002509227104577104
2019-12-19,0.003160818233176088,0.003064094745317795
2019-12-20,0.004461504740107432,0.004484921749087771
2019-12-23,0.0006691699671143931,2.9717024045466044e-06
2019-12-24,0.0011736134156223573,0.0014133635296109891
2019-12-26,0.004212305429199367,0.0040476363133329935
2019-12-27,-0.0004947466806564128,-0.00011537650234171989
2019-12-30,-0.004186171701209331,-0.0038762669848761188
2019-12-31,0.0016793336646990578,0.0015413397326637765
2020-01-02,0.005681336711864258,0.004878279316591331
2020-01-03,-0.003202171398439509,-0.0029696661031258526
2020-01-06,0.002896825018820546,0.0030015476072700283
2020-01-07,-0.0021733990480122187,-0.0021535615234161086
2020-01-08,0.0010426469253993,0.0014734797321066147
2020-01-09,0.004759567265646948,0.004505132088177621
2020-01-10,-0.0016373302172619435,-0.001413980420495826
2020-01-13,0.004259097380173722,0.004186406808823096
2020-01-14,-6.127999379926453e-05,-4.061366171424962e-05
2020-01-15,0.0033775168485346355,0.003928897664413891
2020-01-16,0.005406615649218911,0.005342889415667429
2020-01-17,0.001681199759945201,0.002072397579171433
2020-01-21,-0.002348311684035748,-0.0016218429595910712
2020-01-22,-0.00044257428362948426,-0.00015696803095352778
2020-01-23,0.0013819671633556719,0.0014274761716759976
2020-01-24,-0.006219257053340876,-0.006049228922744926
2020-01-27,-0.010823120110154481,-0.009819139311207824
2020-01-28,0.005579327491723997,0.005231968360770359
2020-01-29,0.000491452121828715,0.0006217033975968319
2020-01-30,0.0021251954938532216,0.002070494609948414
2020-01-31,-0.01334551982228218,-0.012041049983927656
2020-02-03,0.004228058828175838,0.0043652686653657055
2020-02-04,0.007569490201729985,0.007134396545045988
2020-02-05,0.010509498548420017,0.009385640150660053
2020-02-06,0.0018697334840653257,0.0021739506959901674
2020-02-07,-0.0034858634824589136,-0.0030978858484675144
2020-02-10,0.0042913937740443955,0.004600776121459613
2020-02-11,0.0019922720683368234,0.0015834141646273322
2020-02-12,0.0048044914006961995,0.004281423211182558
2020-02-13,0.000337269281482392,0.0009452547223231883
2020-02-14,0.0013610033784588172,0.0016389434766634218
2020-02-18,-0.00018324251020962646,0.000336944737771232
2020-02-19,0.0034566560849695316,0.0027561981816421836
2020-02-20,-0.0011843558937818547,-0.001030327645933766
2020-02-21,-0.005019161768390578,-0.004253387507120141
2020-02-24,-0.0239832731291164,-0.022960757349303588
2020-02-25,-0.02752649416493944,-0.026427100667485912
2020-02-26,-0.005956351407544998,-0.00517677822769851
2020-02-27,-0.035298706681779014,-0.034827676650511036
2020-02-28,-0.011158213765913399,-0.01299232064726916
2020-02-29,-7.936507936507937e-05,
2020-03-02,0.03773860516701349,0.03834940870411074
2020-03-03,-0.016765487169523956,-0.01564755105524757
2020-03-04,0.033894873135557,0.03522196000754034
2020-03-05,-0.023557430193865404,-0.022504638489832415
2020-03-06,-0.012394529958414773,-0.011095633040847886
2020-03-09,-0.06850815531379326,-0.06216611832147111
2020-03-10,0.03088323794116566,0.029838093975738136
2020-03-11,-0.044757679662970486,-0.04408794274970169
2020-03-12,-0.08578158054973978,-0.08528366531478675
2020-03-13,0.0663429459130405,0.06475364895052795
2020-03-16,-0.0918299902971834,-0.08992044735969282
2020-03-17,0.04500152183523846,0.049590153129656554
2020-03-18,-0.056171666115953534,-0.05086611035574431
2020-03-19,0.00565294206200483,0.0005295192252487154
2020-03-20,-0.027068620124752966,-0.030988792919518945
2020-03-23,-0.022618305871977735,-0.02086791648620743
2020-03-24,0.08756117745181546,0.08352888853713887
2020-03-25,0.014193850528981882,0.011901371749947945
2020-03-26,0.05145108799085811,0.05146197872283325
2020-03-27,-0.024713533636821237,-0.022066425991540847
2020-03-30,0.024445645324940236,0.025814417081503456
2020-03-31,-0.01541717207570114,-0.017202316340463895
2020-04-01,-0.03544268623518291,-0.027917178406867492
2020-04-02,0.024273760354332617,0.02107478290560649
2020-04-03,-0.01263468701347163,-0.009835360559255392
2020-04-06,0.057825150403404434,0.051746288105681354
2020-04-07,0.0016555563094040491,-0.00010712507044520426
2020-04-08,0.03073132901149694,0.023937947383796204
2020-04-09,0.018111426037674894,0.017954125816825588
2020-04-13,-0.01068383376079323,-0.0073872588698483494
2020-04-14,0.021166971549068124,0.02018663819067829
2020-04-15,-0.020872480506096674,-0.016001949264252045
2020-04-16,-0.0007185556450845439,0.0013463832354202883
2020-04-17,0.028075379954551494,0.019214973004034453
2020-04-20,-0.016142706749238817,-0.012216569531661382
2020-04-21,-0.02173754354230088,-0.01888844253368711
2020-04-22,0.01884157321780063,0.017159525347942094
2020-04-23,0.0030925470652541994,0.0033199055473688496
2020-04-24,0.009896603256337379,0.00836000324009578
2020-04-27,0.011895139499038148,0.008149500080710696
2020-04-28,0.0032147127283766613,0.0018762591947751044
2020-04-29,0.02099086127848556,0.016835293284950606
2020-04-30,-0.015186116128848981,-0.014659303567967791
2020-05-01,-0.021580144382793393,-0.016122931113575892
2020-05-04,0.0037723700168158032,0.002607819007956483
2020-05-05,0.004523480117830711,0.004197999540046133
2020-05-06,-0.013222896073974961,-0.012663319499640401
2020-05-07,0.013612928949371446,0.013153594109983019
2020-05-08,0.016337399356820242,0.011854586117780796
2020-05-11,-0.005251658612613167,-0.004629962645248751
2020-05-12,-0.014021117690282038,-0.010785060948398635
2020-05-13,-0.015447334578366216,-0.010849156220631387
2020-05-14,0.011249875685221756,0.010517416502059158
2020-05-15,0.002608189761043672,0.003340073386374384
2020-05-18,0.030220538133639827,0.021646165920944385
2020-05-19,-0.00972004433622942,-0.006599668000532031
2020-05-20,0.015207183160414313,0.012541825319756884
2020-05-21,-0.007116011767917616,-0.0071910001752408794
2020-05-22,0.001975793233351247,0.0028047654617809527
2020-05-26,0.01236197515807945,0.007224653811485826
2020-05-27,0.013835999886706887,0.011460962203595266
2020-05-28,-0.001437359456297325,-0.0002653910046445027
2020-05-29,0.002837000040770909,0.0038889859985361697
2020-05-31,-7.936507936507937e-05,
2020-06-01,0.005387792929294929,0.004236012196969494
2020-06-02,0.007732892494812441,0.005096976888673303
2020-06-03,0.011402592281403019,0.0060057531321324265
2020-06-04,-0.0016631988143520826,-0.0015707903526603422
2020-06-05,0.02122707472180311,0.014036508261572626
2020-06-08,0.015220998293239163,0.013302684247502222
2020-06-09,-0.010010176699189606,-0.006098716617144204
2020-06-10,-0.008301998278549763,-0.0035077549253708365
2020-06-11,-0.05009120574953286,-0.040753520728171407
2020-06-12,0.010075096836810252,0.007405327644987096
2020-06-15,0.007577094617796762,0.006400753246865847
2020-06-16,0.013629295207285818,0.010546092884217992
2020-06-17,-0.005553409953147952,-0.0033909623032582115
2020-06-18,0.001792081632783953,0.0016432299809800563
2020-06-19,-0.005600881121660731,-0.003026974795912028
2020-06-22,0.0037563991982605474,0.0035857857066371552
2020-06-23,0.001918631164029412,0.0021884407595565906
2020-06-24,-0.022295497867791506,-0.0178554799687577
