Date,s_base,s_regime
2021-03-03,0.6773753683456191,0.5
2021-03-04,0.6773069967677672,0.5
2021-03-05,0.6656791078916442,0.5
2021-03-08,0.6709282658837619,0.5
2021-03-09,0.671647151704596,0.5
2021-03-10,0.6730019349909737,0.5
2021-03-11,0.6777619605651296,0.5
2021-03-12,0.6831360745651072,0.5
2021-03-15,0.6876428189741832,0.5
2021-03-16,0.6911045293074837,0.5
2021-03-17,0.6965551376406881,0.5
2021-03-18,0.6915461196840202,0.5
2021-03-19,0.6970547337010096,0.5
2021-03-22,0.7021691818844588,0.5
2021-03-23,0.7040804964625711,0.5
2021-03-24,0.7095535287543193,0.5
2021-03-25,0.7136834241936187,0.5
2021-03-26,0.7109236607732341,0.5
2021-03-29,0.7160818583385551,0.5
2021-03-30,0.7203524611598525,0.5
2021-03-31,0.7260404405751785,0.5
2021-04-01,0.7262477130849267,0.5
2021-04-05,0.7280808966706688,0.5
2021-04-06,0.7338703787764651,0.5
2021-04-07,0.7390467664381055,0.5
2021-04-08,0.7447396078545039,0.5
2021-04-09,0.7504270933544944,0.5
2021-04-12,0.7563090416046674,0.5
2021-04-13,0.7621533239722829,0.5
2021-04-14,0.7681615609557892,0.5
2021-04-15,0.7679244667728529,0.5
2021-04-16,0.7736959307576126,0.5
2021-04-19,0.7768094545345805,0.5
2021-04-20,0.7794410734359611,0.5
2021-04-21,0.7806132229228451,0.5
2021-04-22,0.7788649355255628,0.5
2021-04-23,0.7816775525426094,0.5
2021-04-26,0.7878330885224838,0.5
2021-04-27,0.7936868788042014,0.5
2021-04-28,0.7997226081926527,0.5
2021-04-29,0.8034387119317594,0.5
2021-04-30,0.804801104288899,0.5
2021-05-03,0.8084514328018652,0.5
2021-05-04,0.8138319143664091,0.5
2021-05-05,0.8200455094446035,0.5
2021-05-06,0.8211709609868036,0.5
2021-05-07,0.8245320879446246,0.5
2021-05-10,0.8271141558475161,0.5
2021-05-11,0.821691293552861,0.5
2021-05-12,0.7937194684210349,0.5
2021-05-13,0.7927550917350685,0.5
2021-05-14,0.7839312715192583,0.5
2021-05-17,0.7901609323065087,0.5
2021-05-18,0.7889283885428243,0.5
2021-05-19,0.7913675523292744,0.5
2021-05-20,0.7934710121449703,0.5
2021-05-21,0.7997931891519882,0.5
2021-05-24,0.8028036343649463,0.5
2021-05-25,0.8075903834332347,0.5
2021-05-26,0.8140059259193582,0.5
2021-05-27,0.8204872170058675,0.5
2021-05-28,0.8270238992791195,0.5
2021-06-01,0.8335369807782731,0.5001221884669639
2021-06-02,0.8401324027488402,0.5040794416493041
2021-06-03,0.8448875677346473,0.5069325406407883
2021-06-04,0.8471738341364354,0.5083043004818611
2021-06-07,0.8529342121394173,0.5117605272836504
2021-06-08,0.8595277830826513,0.5157166698495907
2021-06-09,0.8655164253799259,0.5193098552279555
2021-06-10,0.871981144592001,0.5231886867552006
2021-06-11,0.878829488828668,0.5272976932972007
2021-06-14,0.8843812388598685,0.530628743315921
2021-06-15,0.8912756436033827,0.5347653861620296
2021-06-16,0.8878773623932817,0.5327264174359689
2021-06-17,0.8873696865679827,0.5324218119407895
2021-06-18,0.8711753983501418,0.522705239010085
2021-06-21,0.8561182016983,0.5136709210189799
2021-06-22,0.8623606994290642,0.5174164196574385
2021-06-23,0.8682310274461597,0.5209386164676958
2021-06-24,0.8727999831855238,0.5236799899113143
2021-06-25,0.8788974155278225,0.5273384493166935
2021-06-28,0.8857347728465857,0.5314408637079514
2021-06-29,0.8907578346437132,0.5344547007862278
2021-06-30,0.8970022480120303,0.8970022480120303
2021-07-01,0.9003175110344497,0.5401905066206698
2021-07-02,0.90554576734417,0.90554576734417
2021-07-06,0.9085126158110095,0.9085126158110095
2021-07-07,0.9148320445402639,0.9148320445402639
2021-07-08,0.9124726352505279,0.5474835811503167
2021-07-09,0.9092489345110966,0.9092489345110966
2021-07-12,0.9162001974166515,0.9162001974166515
2021-07-13,0.917616461828388,0.917616461828388
2021-07-14,0.9249253920587961,0.9249253920587961
2021-07-15,0.932027663824608,0.932027663824608
2021-07-16,0.9282572095551409,0.5569543257330845
2021-07-19,0.9089710236979175,0.5453826142187504
2021-07-20,0.9015989153890274,0.5409593492334164
2021-07-21,0.9050848053031234,0.9050848053031234
2021-07-22,0.9122967497392783,0.9122967497392783
2021-07-23,0.9144300097200762,0.9144300097200762
2021-07-26,0.9208243977708073,0.9208243977708073
2021-07-27,0.9278055602571568,0.556683336154294
2021-07-28,0.9351451528806295,0.5610870917283777
2021-07-29,0.9398542521507187,0.9398542521507187
2021-07-30,0.9423899431412213,0.5654339658847327
2021-08-02,0.9491218364404317,0.5694731018642589
2021-08-03,0.9501387041518846,0.5700832224911307
2021-08-04,0.9482279696437786,0.5689367817862672
2021-08-05,0.9534866680337027,0.9534866680337027
2021-08-06,0.96082390040273,0.96082390040273
2021-08-09,0.9657433658022764,0.9657433658022764
2021-08-10,0.971083436086189,0.971083436086189
2021-08-11,0.9746979802043891,0.9746979802043891
2021-08-12,0.9824620533766578,0.9824620533766578
2021-08-13,0.9894903270820028,0.9894903270820028
2021-08-16,0.9973747813220042,0.9973747813220042
2021-08-17,0.9968407976696441,0.5981044786017864
2021-08-18,0.9881321691790615,0.592879301507437
2021-08-19,0.9946943290987103,0.5968165974592261
2021-08-20,0.9975609995820134,0.598536599749208
2021-08-23,0.9955221825627498,0.9955221825627498
2021-08-24,1.003411626216061,1.003411626216061
2021-08-25,1.0113528579146485,1.0113528579146485
2021-08-26,1.012028057265591,0.6072168343593546
2021-08-27,1.003469061259034,1.003469061259034
2021-08-30,1.0114418100018188,1.0114418100018188
2021-08-31,1.01831681947375,1.01831681947375
2021-09-01,1.0262696495798038,1.0262696495798038
2021-09-02,1.0302619852731947,1.0302619852731947
2021-09-03,1.036144987175857,1.036144987175857
2021-09-07,1.0292316155684813,0.6175389693410887
2021-09-08,1.0373280427699785,0.622396825661987
2021-09-09,1.0446847059735458,0.6268108235841274
2021-09-10,1.0416490381087047,0.6249894228652227
2021-09-13,1.04690604347843,0.628143626087058
2021-09-14,1.0495638734969264,0.6297383240981558
2021-09-15,1.0478460076142906,0.6287076045685742
2021-09-16,1.0467228394746864,0.6280337036848118
2021-09-17,1.0375302720522783,0.6225181632313669
2021-09-20,1.0119632914013093,0.6071779748407855
2021-09-21,1.019931034775305,0.6119586208651829
2021-09-22,1.0149748641000305,0.6089849184600182
2021-09-23,1.012114139546091,0.6072684837276545
2021-09-24,1.0201555918580898,0.6120933551148539
2021-09-27,1.0280005670789696,0.6168003402473817
2021-09-28,0.9886333524771574,0.5931800114862944
2021-09-29,0.9958792427656356,0.5975275456593813
2021-09-30,0.9857028045280007,0.5914216827168004
2021-10-01,0.9717324453992516,0.5830394672395509
2021-10-04,0.9747776738785041,0.5848666043271024
2021-10-05,0.9764087980626844,0.5858452788376106
2021-10-06,0.9827318092798032,0.5896390855678818
2021-10-07,0.9865829526419958,0.5919497715851975
2021-10-08,0.994321555573089,0.5965929333438533
2021-10-11,0.9941923938318002,0.5965154362990801
2021-10-12,1.0019583046036253,0.6011749827621752
2021-10-13,1.005155077435833,0.6030930464614997
2021-10-14,0.9795249853575843,0.5877149912145505
2021-10-15,0.9866381480929012,0.5919828888557407
2021-10-18,0.9944970657706084,0.596698239462365
2021-10-19,0.9980988243759844,0.5988592946255905
2021-10-20,1.0013737972847936,0.600824278370876
2021-10-21,1.0092187121695646,0.6055312273017387
2021-10-22,1.0165608101289436,0.6099364860773662
2021-10-25,1.0210793026515175,0.6126475815909104
2021-10-26,1.0292103036611826,0.6175261821967095
2021-10-27,1.0276973387564197,0.6166184032538518
2021-10-28,1.0277957042964045,0.6166774225778426
2021-10-29,1.0355207293115745,0.6213124375869445
2021-11-01,1.0421374583982936,0.6252824750389762
2021-11-02,1.0500296278327637,0.6300177766996581
2021-11-03,1.0581331620887007,0.6348798972532204
2021-11-04,1.0655421569453747,0.6393252941672248
2021-11-05,1.0653366562351176,0.6392019937410706
2021-11-08,1.0736469055143423,0.6441881433086054
2021-11-09,1.0820928125086327,0.6492556875051796
2021-11-10,1.0804066559293992,0.6482439935576395
2021-11-11,1.0889434508382991,0.6533660705029795
2021-11-12,1.0952844893240248,0.6571706935944147
2021-11-15,1.1039041011626443,0.6623424606975865
2021-11-16,1.1124511349511221,0.6674706809706733
2021-11-17,1.119315405120911,0.6715892430725465
2021-11-18,1.1273421693249197,0.6764053015949517
2021-11-19,1.1296563134948852,0.677793788096931
2021-11-22,1.1373779366713404,0.682426762002804
2021-11-23,1.1461634664534297,0.6876980798720578
2021-11-24,1.1549042888796641,0.6929425733277984
2021-11-26,1.0849194198550176,0.6509516519130104
2021-11-29,1.085371560263148,0.6512229361578887
2021-11-30,1.0152428856225073,0.6091457313735044
2021-12-01,1.0097435335655953,0.6058461201393572
2021-12-02,0.9791754804968533,0.5875052882981119
2021-12-03,0.9862036150273298,0.5917221690163978
2021-12-06,0.9767384900082821,0.5860430940049692
2021-12-07,0.9582183784767264,0.5749310270860358
2021-12-08,0.9657897923741325,0.5794738754244795
2021-12-09,0.9691574645812723,0.5814944787487633
2021-12-10,0.9713868133477483,0.5828320880086489
2021-12-13,0.9753812582098219,0.5852287549258931
2021-12-14,0.9781256337302727,0.5868753802381637
2021-12-15,0.974696097923418,0.5848176587540508
2021-12-16,0.9824626577512912,0.5894775946507747
2021-12-17,0.9699703522733285,0.5819822113639971
2021-12-20,0.9590998197945931,0.5754598918767558
2021-12-21,0.9426590995331984,0.565595459719919
2021-12-22,0.94170464901706,0.565022789410236
2021-12-23,0.9466331832766259,0.5679799099659755
2021-12-27,0.9375791166919015,0.5625474700151409
2021-12-28,0.945046807456166,0.5670280844736996
2021-12-29,0.952456901350308,0.5714741408101848
2021-12-30,0.9598696176093104,0.5759217705655861
2021-12-31,0.967465037930843,0.5804790227585057
2022-01-03,0.9750757912572755,0.5850454747543652
2022-01-04,0.9788343129102816,0.5873005877461689
2022-01-05,0.9647977077190721,0.5788786246314432
2022-01-06,0.9720442619972506,0.5832265571983504
2022-01-07,0.9796710891049998,0.5878026534629999
2022-01-10,0.9846853790145265,0.5908112274087158
2022-01-11,0.979069478711539,0.5874416872269234
2022-01-12,0.9864282347077472,0.5918569408246482
2022-01-13,0.9853168520239217,0.5911901112143529
2022-01-14,0.9921549304815821,0.5952929582889492
2022-01-18,0.9660766289184874,0.5796459773510924
2022-01-19,0.9712696434928835,0.58276178609573
2022-01-20,0.9676738247997071,0.5806042948798242
2022-01-21,0.9447281917879033,0.5668369150727419
2022-01-24,0.9517870662988209,0.5710722397792924
2022-01-25,0.9535212345726047,0.5721127407435628
2022-01-26,0.953091735545472,0.5718550413272832
2022-01-27,0.9606228794218948,0.5763737276531369
2022-01-28,0.9386193524410672,0.5631716114646402
2022-01-31,0.9206693981343889,0.5524016388806333
2022-02-01,0.92166019620669,0.552996117724014
2022-02-02,0.9211107518852502,0.5526664511311501
2022-02-03,0.8870769299573739,0.5322461579744243
2022-02-04,0.8941435914581067,0.536486154874864
2022-02-07,0.9011705905114576,0.5407023543068745
2022-02-08,0.9057945065405127,0.5434767039243076
2022-02-09,0.8967211375610296,0.5380326825366176
2022-02-10,0.8756161269004396,0.5253696761402636
2022-02-11,0.8767609756519927,0.5260565853911956
2022-02-14,0.8790556329564815,0.5274333797738888
2022-02-15,0.8794007091622021,0.5276404254973212
2022-02-16,0.8850899842217327,0.5310539905330396
2022-02-17,0.8760769502308242,0.5256461701384945
2022-02-18,0.8817928942476243,0.5290757365485745
2022-02-22,0.8797749617848442,0.5278649770709064
2022-02-23,0.8661565071643129,0.5196939042985876
2022-02-24,0.8689960232532818,0.521397613951969
2022-02-25,0.8191734189542793,0.5
2022-02-28,0.8251126798189251,0.5
2022-03-01,0.8239522511052849,0.5
2022-03-02,0.8172148378380583,0.5
2022-03-03,0.8237072792059235,0.5
2022-03-04,0.82998334565375,0.5
2022-03-07,0.8020476323487264,0.5
2022-03-08,0.8065937180824361,0.5
2022-03-09,0.8004550339693334,0.5
2022-03-10,0.8067755295209134,0.5
2022-03-11,0.8045292833481428,0.5
2022-03-14,0.805372680117714,0.5
2022-03-15,0.8003784250213252,0.5
2022-03-16,0.7861391288470762,0.5
2022-03-17,0.7803772575087032,0.5
2022-03-18,0.7838595510581771,0.5
2022-03-21,0.7899238324723745,0.5
2022-03-22,0.7938302650202052,0.5
2022-03-23,0.798530998665897,0.5
2022-03-24,0.7963531080414065,0.5
2022-03-25,0.8004885361064598,0.5
2022-03-28,0.8067973067239712,0.5
2022-03-29,0.8064178001390448,0.5
2022-03-30,0.812659549167139,0.5
2022-03-31,0.8059330609889911,0.5
2022-04-01,0.8113631224351702,0.5
2022-04-04,0.817016474752274,0.5
2022-04-05,0.8113449174299601,0.5
2022-04-06,0.8161013231179767,0.5
2022-04-07,0.8213908063673916,0.5
2022-04-08,0.8277621794606936,0.5
2022-04-11,0.8164562913708515,0.5
2022-04-12,0.822917388400375,0.5
2022-04-13,0.8210916305859762,0.5
2022-04-14,0.8200637023428922,0.5
2022-04-18,0.8265257227278808,0.5
2022-04-19,0.8251200301167247,0.5
2022-04-20,0.8311545191460841,0.5
2022-04-21,0.8148968390132302,0.5
2022-04-22,0.7692362181880679,0.5
2022-04-25,0.7753615029529459,0.5
2022-04-26,0.7555645515061374,0.5
2022-04-27,0.7615722363743962,0.5
2022-04-28,0.7397584192927485,0.5
2022-04-29,0.6928194686796987,0.5
2022-05-02,0.6983059378157662,0.5
2022-05-03,0.7007707778691128,0.5
2022-05-04,0.6626492532482559,0.5
2022-05-05,0.6304204417115533,0.5
2022-05-06,0.6348827247811599,0.5
2022-05-09,0.6102644808201114,0.5
2022-05-10,0.6151270848939057,0.5
2022-05-11,0.6192337480140578,0.5
2022-05-12,0.6241633488370738,0.5
2022-05-13,0.616825518269449,0.5
2022-05-16,0.6216880929480695,0.5
2022-05-17,0.617543553536234,0.5
2022-05-18,0.5894346304189837,0.5
2022-05-19,0.5940874196708305,0.5
2022-05-20,0.598719969577583,0.5
2022-05-23,0.5944118218982496,0.5
2022-05-24,0.5991482419910209,0.5
2022-05-25,0.6012519838921668,0.5
2022-05-26,0.5961844116533485,0.5
2022-05-27,0.5877126113326651,0.5
2022-05-31,0.5888117567228535,0.5
2022-06-01,0.5924718946979577,0.5
2022-06-02,0.5883731780899826,0.5
2022-06-03,0.588724644529606,0.5
2022-06-06,0.5933831471579443,0.5
2022-06-07,0.5940203063079824,0.5
2022-06-08,0.5943541588292535,0.5
2022-06-09,0.5853343261490573,0.5
2022-06-10,0.5763650363271069,0.5
2022-06-13,0.5365830123228862,0.5
2022-06-14,0.5398266276941921,0.5
2022-06-15,0.5401937025769585,0.5
2022-06-16,0.5288646227990732,0.5
2022-06-17,0.5329539245242179,0.5
2022-06-21,0.5262833211984663,0.5
2022-06-22,0.5304528525965907,0.5
2022-06-23,0.5337792239102711,0.5
2022-06-24,0.5222135641931467,0.5
2022-06-27,0.5263746622387547,0.5
2022-06-28,0.5277602551449095,0.5
2022-06-29,0.5319617288390001,0.5
2022-06-30,0.5356820078420462,0.5
2022-07-01,0.5353679310626288,0.5
2022-07-05,0.5383831102603727,0.5
2022-07-06,0.5426622095521825,0.5
2022-07-07,0.5430276295013339,0.5
2022-07-08,0.5472159397045356,0.5
2022-07-11,0.5505715747760189,0.5
2022-07-12,0.5542255056180432,0.5
2022-07-13,0.5586167059345303,0.5
2022-07-14,0.561510425596955,0.5
2022-07-15,0.5579819817840481,0.5
2022-07-18,0.5620134090978408,0.5
2022-07-19,0.5509086110656443,0.5
2022-07-20,0.5549991613983456,0.5
2022-07-21,0.5567407922528135,0.5
2022-07-22,0.560951567180158,0.5
2022-07-25,0.564814310395969,0.5
2022-07-26,0.5675521093129482,0.5
2022-07-27,0.5618641113113605,0.5
2022-07-28,0.5604911820973462,0.5
2022-07-29,0.5603470050488667,0.5603470050488667
2022-08-01,0.564808260570901,0.564808260570901
2022-08-02,0.5671051378536625,0.5
2022-08-03,0.5686978799910559,0.5
2022-08-04,0.5731506329207907,0.5
2022-08-05,0.5771855886563662,0.5
2022-08-08,0.5813250989606427,0.5
2022-08-09,0.5859023490478359,0.5
2022-08-10,0.5829472876170163,0.5
2022-08-11,0.5875861206444299,0.5
2022-08-12,0.5844707677487272,0.5
2022-08-15,0.5891276740894179,0.5
2022-08-16,0.593534889695005,0.5
2022-08-17,0.5959611881732249,0.5
2022-08-18,0.6003763068606455,0.5
2022-08-19,0.5997710566080594,0.5
2022-08-22,0.5941425625799942,0.5
2022-08-23,0.5988416432764538,0.5
2022-08-24,0.6032790054984807,0.5
2022-08-25,0.6018552972802014,0.5
2022-08-26,0.5830038778700909,0.5
2022-08-29,0.5871779640866135,0.5
2022-08-30,0.5867441561241357,0.5
2022-08-31,0.5892368746677046,0.5
2022-09-01,0.5939096347736821,0.5
2022-09-02,0.5977072207471771,0.5
2022-09-06,0.6012586168356764,0.5
2022-09-07,0.5924903274381841,0.5
2022-09-08,0.5967015614906962,0.5
2022-09-09,0.594323304775704,0.5
2022-09-12,0.5967325793295969,0.5
2022-09-13,0.5610565262841262,0.5
2022-09-14,0.5651219577102432,0.5
2022-09-15,0.5659181838619404,0.5
2022-09-16,0.5684036616005967,0.5
2022-09-19,0.5707381008022042,0.5
2022-09-20,0.570837676941804,0.5
2022-09-21,0.5709948528172628,0.5
2022-09-22,0.5730154772283158,0.5
2022-09-23,0.5662143969772286,0.5
2022-09-26,0.5655866718349546,0.5
2022-09-27,0.5696020013969364,0.5
2022-09-28,0.5521683144775551,0.5
2022-09-29,0.5489432087252595,0.5
2022-09-30,0.5494634453229904,0.5
2022-10-03,0.5301110022628975,0.5
2022-10-04,0.5134539952886538,0.5
2022-10-05,0.5171053657256668,0.5
2022-10-06,0.5193593765007231,0.5
2022-10-07,0.5125945808110893,0.5
2022-10-10,0.5159070202064197,0.5
2022-10-11,0.5197210272231892,0.5
2022-10-12,0.5237971847714631,0.5
2022-10-13,0.5153342936876053,0.5
2022-10-14,0.5092646024963707,0.5
2022-10-17,0.5034065184815658,0.5
2022-10-18,0.5035060165855366,0.5
2022-10-19,0.5064719259305025,0.5
2022-10-20,0.5080963920609949,0.5
2022-10-21,0.5015233636528846,0.5
2022-10-24,0.5040737302835836,0.5
2022-10-25,0.5011035787098717,0.5
2022-10-26,0.5050658783511377,0.5
2022-10-27,0.5090131553006598,0.5
2022-10-28,0.5073311543701734,0.5
2022-10-31,0.5103275701595259,0.5
2022-11-01,0.5143454942059034,0.5
2022-11-02,0.5089219606073769,0.5
2022-11-03,0.512706320741045,0.5
2022-11-04,0.5122889668261432,0.5
2022-11-07,0.5157134781591187,0.5
2022-11-08,0.5180737317138407,0.5
2022-11-09,0.5154451180735826,0.5
2022-11-10,0.5,0.5
2022-11-11,0.5,0.5
2022-11-14,0.5,0.5
2022-11-15,0.5,0.5
2022-11-16,0.5,0.5
2022-11-17,0.5,0.5
2022-11-18,0.5,0.5
2022-11-21,0.5,0.5
2022-11-22,0.5,0.5
2022-11-23,0.5,0.5
2022-11-25,0.5,0.5
2022-11-28,0.5,0.5
2022-11-29,0.5034471286181783,0.5
2022-11-30,0.5,0.5
2022-12-01,0.5,0.5
2022-12-02,0.5027962214062757,0.5
2022-12-05,0.5,0.5
2022-12-06,0.5002546509099907,0.5
2022-12-07,0.5041999163993793,0.5
2022-12-08,0.5078410792417544,0.5
2022-12-09,0.5097377818820568,0.5
2022-12-12,0.510711381654748,0.5
2022-12-13,0.5131666699995533,0.5
2022-12-14,0.5165072856196531,0.5
2022-12-15,0.5104078769853801,0.5
2022-12-16,0.5126004851046199,0.5
2022-12-19,0.514766007413312,0.5
2022-12-20,0.5187792741496732,0.5
2022-12-21,0.519002585395938,0.5
2022-12-22,0.5196764624399759,0.5
2022-12-23,0.5228817553092933,0.5
2022-12-27,0.5269380423795782,0.5
2022-12-28,0.5276498802101669,0.5
2022-12-29,0.5264458544666731,0.5
2022-12-30,0.5303540121530756,0.5
2023-01-03,0.5345621483286195,0.5
2023-01-04,0.5359996714790061,0.5
2023-01-05,0.538358208948355,0.5
2023-01-06,0.5282164226968051,0.5
2023-01-09,0.5324200362812945,0.5
2023-01-10,0.5361944082080404,0.5
2023-01-11,0.5378542508736333,0.5
2023-01-12,0.541415603092332,0.541415603092332
2023-01-13,0.5455554064972632,0.5455554064972632
2023-01-17,0.549213249435657,0.549213249435657
2023-01-18,0.5480965584743669,0.5480965584743669
2023-01-19,0.5516197025091547,0.5516197025091547
2023-01-20,0.5522114809071518,0.5522114809071518
2023-01-23,0.5552648261668623,0.5552648261668623
2023-01-24,0.5596382702106368,0.5596382702106368
2023-01-25,0.5640975240623324,0.5640975240623324
2023-01-26,0.5672584572321415,0.5672584572321415
2023-01-27,0.5717463104193425,0.5717463104193425
2023-01-30,0.5725601535220284,0.5725601535220284
2023-01-31,0.5717720556476088,0.5717720556476088
2023-02-01,0.5747786470320455,0.5747786470320455
2023-02-02,0.5785225482305473,0.5785225482305473
2023-02-03,0.575881312653378,0.575881312653378
2023-02-06,0.5797348980474247,0.5
2023-02-07,0.5822118206455421,0.5
2023-02-08,0.5837338191702061,0.5
2023-02-09,0.5841519359532193,0.5
2023-02-10,0.5880540893307759,0.5
2023-02-13,0.5904548582755313,0.5
2023-02-14,0.5950507078212193,0.5
2023-02-15,0.5997790285457211,0.5
2023-02-16,0.5986026710401874,0.5
2023-02-17,0.6033406860236658,0.5
2023-02-21,0.5956535930158134,0.5
2023-02-22,0.6003936583439257,0.5
2023-02-23,0.6047809233146859,0.5
2023-02-24,0.6071774105662122,0.5
2023-02-27,0.6117457157144088,0.5
2023-02-28,0.6161854494284976,0.5
2023-03-01,0.6207886608712128,0.5
2023-03-02,0.6239677452559416,0.5
2023-03-03,0.6181526752726882,0.5
2023-03-06,0.6227846681520189,0.5
2023-03-07,0.6183920760783672,0.5
2023-03-08,0.6233169814666675,0.5
2023-03-09,0.61899993400802,0.5
2023-03-10,0.622040807190197,0.5
2023-03-13,0.6269771683046764,0.5
2023-03-14,0.6264309782403306,0.5
2023-03-15,0.6294218002608928,0.5
2023-03-16,0.6285628832826535,0.5
2023-03-17,0.6311049705623498,0.5
2023-03-20,0.6322987427117085,0.5
2023-03-21,0.6343884423645296,0.5
2023-03-22,0.6324103421061228,0.5
2023-03-23,0.6374472655324143,0.5
2023-03-24,0.6404708704116276,0.5
2023-03-27,0.6455001891710823,0.6455001891710823
2023-03-28,0.6505049651365938,0.6505049651365938
2023-03-29,0.6501836103349108,0.6501836103349108
2023-03-30,0.6540472250306711,0.6540472250306711
2023-03-31,0.6520834397110786,0.6520834397110786
2023-04-03,0.6556536294728135,0.6556536294728135
2023-04-04,0.6600511380103853,0.6600511380103853
2023-04-05,0.665184491476072,0.665184491476072
2023-04-06,0.6704831590943529,0.6704831590943529
2023-04-10,0.6757830693618745,0.6757830693618745
2023-04-11,0.6807523357769623,0.6807523357769623
2023-04-12,0.6856001405902019,0.6856001405902019
2023-04-13,0.6861112651119212,0.6861112651119212
2023-04-14,0.6896954542686193,0.6896954542686193
2023-04-17,0.6951848801164091,0.6951848801164091
2023-04-18,0.7007047215106786,0.7007047215106786
2023-04-19,0.7061128138979993,0.7061128138979993
2023-04-20,0.7109079928376477,0.7109079928376477
2023-04-21,0.7164368736204508,0.7164368736204508
2023-04-24,0.7213720055396806,0.7213720055396806
2023-04-25,0.7187477294023049,0.7187477294023049
2023-04-26,0.7167749402784783,0.7167749402784783
2023-04-27,0.7083952118429472,0.7083952118429472
2023-04-28,0.7097258158067483,0.7097258158067483
2023-05-01,0.713952090709343,0.713952090709343
2023-05-02,0.7156738047353324,0.7156738047353324
2023-05-03,0.7191518000525645,0.7191518000525645
2023-05-04,0.7217275933435379,0.5
2023-05-05,0.7175202796076053,0.7175202796076053
2023-05-08,0.7230303580359995,0.7230303580359995
2023-05-09,0.728122492211834,0.728122492211834
2023-05-10,0.7336999149543378,0.7336999149543378
2023-05-11,0.7389980686397252,0.7389980686397252
2023-05-12,0.7447575517470814,0.7447575517470814
2023-05-15,0.7506363863425901,0.7506363863425901
2023-05-16,0.7472485704390784,0.7472485704390784
2023-05-17,0.7480544058330441,0.7480544058330441
2023-05-18,0.7529599140652241,0.5
2023-05-19,0.7589304318411833,0.5
2023-05-22,0.7646063671204691,0.5
2023-05-23,0.7663783234594432,0.5
2023-05-24,0.7681340963306799,0.5
2023-05-25,0.7735869221377543,0.5
2023-05-26,0.7734983880220575,0.5
2023-05-30,0.7795853097583113,0.5
2023-05-31,0.784695727570029,0.5
2023-06-01,0.7852229365274308,0.7852229365274308
2023-06-02,0.7765647215866902,0.5
2023-06-05,0.7825991833562446,0.5
2023-06-06,0.7880191525441758,0.5
2023-06-07,0.7942956204770969,0.5
2023-06-08,0.7979584591398526,0.5
2023-06-09,0.8040116138302704,0.5
2023-06-12,0.8087016878753841,0.5
2023-06-13,0.8134348566549725,0.5
2023-06-14,0.8197899954987689,0.5
2023-06-15,0.8138627489198763,0.5
2023-06-16,0.8197359177820132,0.5
2023-06-20,0.820459816969151,0.5
2023-06-21,0.8268294095301805,0.5
2023-06-22,0.8328011634720066,0.5
2023-06-23,0.8356325465710014,0.5013795279426008
2023-06-26,0.8422396333712087,0.5053437800227252
2023-06-27,0.8437055141339749,0.5062233084803849
2023-06-28,0.8500765616139215,0.5100459369683529
2023-06-29,0.856241693451482,0.5137450160708892
2023-06-30,0.8520769220804942,0.5112461532482965
2023-07-03,0.8585824371776776,0.5151494623066065
2023-07-05,0.8633156430170008,0.5179893858102005
2023-07-06,0.8574120512170608,0.5144472307302365
2023-07-07,0.8641473195405972,0.5184883917243583
2023-07-10,0.8703203571321245,0.5221922142792746
2023-07-11,0.868416539011183,0.5210499234067097
2023-07-12,0.867983335867154,0.5207900015202924
2023-07-13,0.8721538460588036,0.5232923076352821
2023-07-14,0.8763234422897179,0.5257940653738307
2023-07-17,0.8832998431046464,0.5299799058627878
2023-07-18,0.8866953601225075,0.5320172160735044
2023-07-19,0.892593741645286,0.5355562449871716
2023-07-20,0.898697779787254,0.5392186678723524
2023-07-21,0.9058222997069084,0.543493379824145
2023-07-24,0.9126080005055458,0.5475648003033274
2023-07-25,0.9194117997373411,0.5516470798424046
2023-07-26,0.9266876042592868,0.556012562555572
2023-07-27,0.9181420803635365,0.5508852482181218
2023-07-28,0.9182056889804954,0.5509234133882972
2023-07-31,0.9251079674070919,0.5550647804442551
2023-08-01,0.9256379675219423,0.5553827805131653
2023-08-02,0.9159052238467321,0.5495431343080392
2023-08-03,0.9180890152868857,0.5508534091721313
2023-08-04,0.9248619575123348,0.5549171745074009
2023-08-07,0.9279920481746122,0.5567952289047673
2023-08-08,0.934092519752179,0.5604555118513074
2023-08-09,0.9399255795564386,0.5639553477338631
2023-08-10,0.9466276518804794,0.5679765911282876
2023-08-11,0.9541322166814403,0.5724793300088641
2023-08-14,0.9617345319428382,0.5770407191657029
2023-08-15,0.9441896157601627,0.5665137694560975
2023-08-16,0.9444615677785891,0.5666769406671535
2023-08-17,0.946361618793106,0.5678169712758635
2023-08-18,0.9535860543706155,0.5721516326223692
2023-08-21,0.9611677684544758,0.5767006610726855
2023-08-22,0.968407986240523,0.5810447917443138
2023-08-23,0.9613728947310723,0.5768237368386434
2023-08-24,0.9515481084069819,0.570928865044189
2023-08-25,0.95347673166601,0.572086038999606
2023-08-28,0.9567750921544756,0.5740650552926854
2023-08-29,0.9426855877194881,0.5656113526316927
2023-08-30,0.9498857846840608,0.5699314708104365
2023-08-31,0.9564504365232093,0.5738702619139255
2023-09-01,0.9640703879387423,0.5784422327632454
2023-09-05,0.9598047881926692,0.5758828729156015
2023-09-06,0.965559493736132,0.5793356962416792
2023-09-07,0.9732369370573389,0.5839421622344033
